control_input	control_input.1	control_input.2	control_IP	control_IP.1	control_IP.2	treatment_input	treatment_input.1	treatment_input.2	treatment_IP	treatment_IP.1	treatment_IP.2
peak5638	110	124	244	118	69	279	283	95	100	108	402	48
peak5639	7	13	18	33	15	65	10	9	4	23	64	9
peak5640	14	21	59	46	18	140	69	23	26	29	162	16
peak5641	39	55	96	60	49	298	112	52	49	51	238	21
peak5642	52	40	103	129	96	434	140	47	38	114	619	72
peak5643	56	52	88	90	62	210	107	48	39	105	458	45
peak5644	207	210	457	212	178	564	706	247	229	134	672	97
peak5645	26	24	51	28	30	115	64	23	13	16	152	14
peak5646	20	44	77	63	41	252	91	36	22	68	240	26
peak5647	44	52	72	26	21	58	84	39	35	14	80	8
peak5648	92	97	200	93	61	171	171	93	71	64	232	33
peak5649	56	61	113	79	41	196	136	60	61	41	220	28
peak5650	7	17	15	18	8	36	21	17	5	10	70	5
peak5651	44	61	145	103	62	250	176	65	42	51	222	30
peak5652	10	13	14	6	8	17	22	8	10	7	30	4
peak5653	2	0	4	3	5	7	2	3	1	5	9	4
peak5654	1	2	2	8	5	8	4	2	1	1	32	0
peak5655	10	1	11	20	16	65	6	12	3	16	100	7
peak5656	76	84	185	91	67	340	290	95	65	65	401	43
peak5657	239	246	437	561	376	1686	837	335	280	491	2189	232
peak5658	35	24	74	32	33	76	68	26	24	23	62	6
peak5659	22	23	48	11	5	25	50	12	23	9	33	5
peak5660	8	11	13	8	5	34	13	7	2	11	28	4
peak5661	25	16	62	23	11	76	75	30	22	27	118	8
peak5662	2	10	29	11	3	16	15	11	3	7	21	3
peak5663	16	17	24	22	16	52	41	17	24	27	104	6
peak5664	29	40	59	71	46	214	83	33	38	78	333	31
peak5665	33	24	64	46	42	121	83	40	35	66	297	22
peak5666	208	227	538	135	116	526	602	251	219	206	1010	78
peak5667	35	27	56	8	10	28	108	47	20	15	71	10
peak5668	37	46	92	12	9	67	138	43	47	15	78	9
peak5669	23	28	74	44	33	186	78	32	18	30	343	24
peak5670	9	7	16	5	1	4	29	11	7	2	24	1
peak5671	119	103	156	92	60	122	263	136	92	42	200	28
peak5672	58	62	67	68	28	57	124	74	53	17	104	10
peak5673	120	139	156	169	98	254	228	147	114	50	363	34
peak5674	13	16	29	10	11	29	37	9	9	7	43	5
peak5675	46	44	114	38	20	82	124	59	51	43	285	16
peak5676	256	260	659	283	223	1075	750	287	227	238	1230	124
peak5677	166	162	446	179	129	577	441	186	187	138	780	75
peak5678	146	150	291	227	152	692	541	217	150	112	687	82
peak5679	118	98	209	335	183	749	428	185	142	201	1045	95
peak5680	80	73	150	106	75	307	217	79	54	121	344	48
peak5681	13	20	47	43	20	64	74	25	13	16	56	5
peak5682	147	177	334	95	68	323	485	205	148	62	306	48
peak5683	29	37	83	36	16	96	82	28	37	17	72	12
peak5684	9	8	13	5	3	26	17	6	6	1	8	5
peak5685	29	25	56	24	18	64	59	26	27	12	53	5
peak5686	19	19	38	50	40	149	65	30	20	55	276	21
peak5687	14	10	30	4	6	8	34	20	13	3	28	3
peak5688	20	25	53	34	18	61	79	23	27	29	114	12
peak5689	40	48	95	37	21	103	118	34	38	22	136	22
peak5690	43	45	101	20	7	71	96	42	36	15	63	7
peak5691	41	32	92	24	15	60	89	40	44	39	78	16
peak5692	45	48	104	26	15	85	114	51	44	23	91	9
peak5693	27	20	80	10	11	17	78	31	19	17	32	4
peak5694	66	62	145	51	24	140	141	62	50	35	214	19
peak5695	56	55	134	36	25	92	157	46	40	36	113	6
peak5696	2029	1984	3847	2351	1645	6311	5556	2284	1910	1518	7437	936
peak5697	85	57	122	193	89	311	163	85	57	61	400	62
peak5698	280	293	650	286	207	920	842	312	234	266	1194	139
peak5699	140	121	310	131	129	519	430	139	131	141	817	89
peak5700	170	139	318	98	77	298	411	181	116	96	697	77
peak5701	155	169	472	199	115	632	502	185	163	124	657	81
peak5702	17	21	51	9	8	49	72	23	28	9	63	7
peak5703	139	148	332	73	61	244	451	171	153	55	343	37
peak5704	140	140	282	83	66	329	399	162	135	83	430	35
peak5705	106	111	210	68	50	225	321	104	94	47	240	19
peak5706	773	756	1606	1033	623	3159	2113	933	750	695	2905	300
peak5707	67	88	247	237	163	738	264	112	102	169	984	107
peak5708	11	15	42	8	13	28	47	17	7	15	40	3
peak5709	12	9	12	5	6	38	18	10	9	0	40	7
peak5710	381	464	974	179	140	521	1311	442	386	270	1242	102
peak5711	7	5	17	28	17	87	15	12	7	33	187	4
peak5712	49	56	84	29	23	106	101	39	26	24	125	19
peak5713	12	15	18	18	10	35	18	3	3	9	34	7
peak5714	25	13	35	28	18	65	51	15	13	11	66	11
peak5715	21	20	60	29	14	92	72	28	29	9	80	13
peak5716	35	34	67	49	18	107	100	40	41	30	209	15
peak5717	24	20	57	26	24	121	64	21	15	26	134	14
peak5718	16	25	81	27	23	109	38	29	25	26	91	5
peak5719	901	1289	2594	444	368	1517	3286	1145	1041	693	3083	245
peak5720	136	201	361	122	70	340	507	228	178	92	520	49
peak5721	631	557	1517	481	346	1631	1435	580	539	436	1771	223
peak5722	13	13	30	5	3	25	27	16	7	9	29	8
peak5723	7	8	14	8	3	10	16	4	7	6	21	2
peak5724	19	11	25	9	7	31	33	12	11	7	71	6
peak5725	49	45	104	14	13	51	117	37	38	8	72	6
peak5726	79	95	208	145	106	417	272	102	83	127	494	48
peak5727	159	183	353	161	138	496	450	215	168	130	661	68
peak5728	111	116	260	199	127	573	353	118	111	121	672	75
peak5729	185	192	398	300	216	772	501	238	156	202	1054	111
peak5730	101	138	193	208	154	639	348	151	127	108	675	67
peak5731	12	8	13	9	9	24	38	11	19	32	79	6
peak5732	173	198	399	182	112	496	520	194	156	92	548	55
peak5733	173	151	380	200	97	658	472	199	143	156	621	78
peak5734	49	57	126	31	23	75	162	55	49	9	86	12
peak5735	18	17	57	8	14	42	68	27	16	4	29	7
peak5736	6	4	18	5	11	28	11	7	4	6	34	3
peak5737	168	178	429	250	186	847	634	216	168	249	1043	96
peak5738	84	103	207	164	114	488	308	106	102	136	585	82
peak5739	274	266	545	248	185	486	774	321	251	169	863	98
peak5740	57	64	142	33	24	116	186	71	45	27	139	12
peak5741	20	17	33	18	9	57	51	19	22	30	123	11
peak5742	18	13	61	13	15	111	66	16	29	30	180	15
peak5743	8	9	9	5	1	18	14	4	8	5	11	2
peak5744	40	58	108	79	37	181	108	41	49	55	213	32
peak5745	15	12	12	11	7	34	19	8	6	6	42	5
peak5746	119	129	318	124	82	370	355	154	147	100	477	59
peak5747	80	82	209	43	24	105	269	96	77	41	169	12
peak5748	13	22	33	54	25	145	47	20	9	34	249	19
peak5749	7	7	12	40	21	40	19	6	8	14	99	5
peak5750	174	201	512	175	128	570	617	245	229	152	697	71
peak5751	38	43	91	33	24	127	111	53	42	27	123	18
peak5752	51	69	89	44	16	58	129	63	48	28	94	15
peak5753	64	51	82	33	21	68	137	54	48	19	70	6
peak5754	17	30	38	20	6	41	61	27	22	9	34	2
peak5755	200	184	449	450	281	1320	488	193	169	354	1699	184
peak5756	122	148	298	482	299	1410	289	139	111	285	1824	163
peak5757	175	172	431	420	215	902	503	199	158	274	1273	183
peak5758	11	25	46	17	7	39	57	28	15	19	44	9
peak5759	66	73	186	24	22	141	263	99	64	23	167	22
peak5760	13	14	27	50	17	99	25	10	17	53	176	22
peak5761	12	11	30	10	20	90	43	17	17	19	84	10
peak5762	108	119	318	272	153	740	354	148	115	167	793	86
peak5763	242	203	573	254	152	756	775	269	262	144	687	79
peak5764	520	600	1269	311	186	773	1661	626	535	275	1517	96
peak5765	179	168	424	189	111	544	553	181	185	115	572	66
peak5766	99	90	196	214	145	588	206	92	72	167	733	110
peak5767	17	18	40	24	20	30	39	11	19	2	84	16
peak5768	32	25	48	63	39	144	59	31	23	38	149	23
peak5769	22	19	50	15	24	86	44	28	25	15	77	3
peak5770	363	426	954	531	439	1901	1252	533	405	572	2488	249
peak5771	112	143	261	91	77	256	346	143	115	28	183	42
peak5772	17	17	33	18	6	46	45	11	26	25	89	12
peak5773	37	26	41	26	12	25	67	22	25	23	56	8
peak5774	498	456	1160	1003	696	3051	1329	438	430	729	3258	443
peak5775	24	41	86	41	30	166	103	38	37	52	296	27
peak5776	329	405	880	393	273	1491	1226	561	448	262	1249	223
peak5777	614	782	1898	1827	1311	7395	2614	1001	856	1790	7874	868
peak5778	73	94	207	91	44	208	215	87	88	61	330	28
peak5779	22	24	45	8	5	30	52	20	33	14	40	6
peak5780	11	11	23	6	5	12	32	23	9	3	51	3
peak5781	156	160	268	679	434	1413	464	183	158	404	2372	204
peak5782	65	68	133	141	91	324	186	78	51	110	500	58
peak5783	43	58	129	43	36	185	199	76	52	41	147	21
peak5784	46	66	155	65	63	229	184	59	52	96	236	35
peak5785	169	199	457	163	122	664	614	221	201	198	834	87
peak5786	35	62	70	114	85	334	110	50	41	97	500	43
peak5787	33	54	77	45	24	140	81	41	39	42	170	16
peak5788	136	184	287	371	288	998	422	170	141	313	1413	145
peak5789	15	15	25	16	8	24	38	16	18	17	95	3
peak5790	46	34	69	35	27	92	100	56	30	48	199	18
peak5791	153	151	254	252	158	653	344	151	130	106	586	89
peak5792	77	77	162	49	37	120	187	71	57	39	150	30
peak5793	78	61	162	32	34	103	203	83	52	28	113	21
peak5794	311	356	671	402	256	1047	855	378	334	230	1008	130
peak5795	57	63	113	70	54	245	156	61	45	124	478	33
peak5796	130	129	252	175	131	473	315	142	128	186	1193	83
peak5797	77	59	164	110	65	254	196	92	76	83	714	50
peak5798	80	71	144	156	107	396	168	89	87	218	1028	73
peak5799	67	87	204	127	73	500	282	111	90	168	567	53
peak5800	196	173	407	390	207	1126	496	173	161	262	1103	138
peak5801	178	156	335	274	195	860	563	236	154	209	1171	100
peak5802	169	179	364	149	77	434	676	283	190	94	516	55
peak5803	352	369	727	409	286	1342	1438	562	402	303	1674	142
peak5804	38	45	104	73	47	222	90	48	52	54	269	25
peak5805	88	91	232	205	144	695	270	127	96	184	804	89
peak5806	63	76	173	79	37	251	247	72	74	57	216	26
peak5807	20	28	46	14	8	56	56	17	24	19	49	6
peak5808	38	37	87	33	24	101	87	43	41	23	104	14
peak5809	42	47	117	34	16	97	123	50	52	38	113	8
peak5810	152	124	202	95	55	168	292	150	106	90	359	30
peak5811	30	41	76	63	54	185	134	41	32	53	191	23
peak5812	257	253	522	293	146	723	896	379	281	198	904	83
peak5813	79	82	237	74	45	243	322	118	86	95	326	30
peak5814	14	17	15	8	7	28	23	10	3	10	35	3
peak5815	10	5	20	10	3	10	12	8	6	11	28	0
peak5816	7	6	7	7	3	14	14	5	5	3	25	4
peak5817	936	895	1504	1698	996	3755	1768	920	815	789	4370	532
peak5818	28	43	84	49	24	155	78	30	39	38	131	14
peak5819	111	145	352	186	135	671	468	191	139	175	765	65
peak5820	283	366	859	413	306	1458	1317	543	401	374	2052	202
peak5821	28	34	53	14	6	38	51	27	30	27	62	5
peak5822	72	90	153	77	56	294	163	68	63	74	466	36
peak5823	10	16	32	11	6	30	38	14	15	19	60	2
peak5824	24	17	48	13	19	48	68	29	19	18	101	13
peak5825	14	21	45	31	14	99	57	16	12	35	203	15
peak5826	4	4	15	10	3	27	21	13	14	9	33	6
peak5827	75	51	88	112	74	275	156	74	50	87	355	44
peak5828	80	131	243	214	159	681	301	116	101	254	1338	129
peak5829	71	91	229	144	103	448	259	104	96	178	1061	63
peak5830	8	16	18	11	11	38	24	18	17	15	28	3
peak5831	43	45	84	34	18	65	111	48	34	23	124	9
peak5832	54	67	165	171	122	574	138	61	48	163	598	76
peak5833	63	68	137	85	40	201	187	68	63	55	245	24
peak5834	9	20	27	10	8	39	31	7	18	2	46	2
peak5835	2	1	7	6	4	0	0	1	0	4	14	2
peak5836	6	5	6	6	7	13	14	3	3	6	16	4
peak5837	33	45	97	23	15	109	160	55	44	37	118	14
peak5838	9	8	19	7	4	19	22	16	8	4	38	6
peak5839	21	22	28	11	11	20	68	18	28	30	103	5
peak5840	48	52	89	78	61	201	160	56	46	94	392	31
peak5841	18	13	31	38	24	41	36	28	25	20	121	12
peak5842	1838	1780	4279	2305	1575	7494	5131	2062	1603	1761	7891	898
peak5843	375	432	828	160	117	543	1051	401	322	116	448	60
peak5844	394	340	651	132	106	322	879	358	299	112	658	69
peak5845	2	5	1	1	3	2	7	3	1	3	9	0
peak5846	5	2	4	11	3	2	7	12	4	2	28	3
peak5847	1	0	4	0	1	3	3	1	2	0	5	1
peak5848	30	34	44	19	3	21	52	25	21	5	58	4
peak5849	821	932	2002	1234	891	4035	2522	973	826	972	4595	545
peak5850	221	159	349	175	113	313	463	184	148	101	528	64
peak5851	162	244	437	208	146	787	459	206	195	171	799	109
peak5852	1	2	5	4	2	16	3	0	2	2	36	2
peak5853	6	2	12	2	0	8	11	2	3	1	17	0
peak5854	18	25	36	22	14	55	43	38	22	28	81	8
peak5855	6	13	25	17	4	13	26	11	7	6	30	1
peak5856	602	624	1175	673	453	1652	1455	627	554	467	2032	241
peak5857	505	557	992	339	246	868	1230	480	451	230	1049	116
peak5858	1023	1153	2187	1505	993	4017	3025	1127	990	1092	4382	615
peak5859	6	11	28	6	4	18	30	12	11	4	36	7
peak5860	28	26	71	11	6	32	96	37	33	8	46	2
peak5861	42	54	92	25	20	99	108	54	55	25	87	6
peak5862	75	96	174	48	41	157	217	82	73	52	202	21
peak5863	547	755	1554	1560	1166	5142	1972	729	655	1459	7282	853
peak5864	306	388	872	429	365	1734	1005	428	315	392	1835	184
peak5865	3	7	11	7	17	23	10	4	4	17	76	11
peak5866	44	43	90	73	63	300	112	39	34	65	394	37
peak5867	82	80	159	40	20	99	175	99	81	33	123	12
peak5868	40	53	87	55	33	136	107	43	39	40	134	24
peak5869	720	726	1497	3747	2863	10419	2343	946	726	3518	20061	2094
peak5870	334	312	662	220	142	724	976	474	312	162	928	85
peak5871	112	93	235	92	47	274	356	150	129	96	469	35
peak5872	30	41	109	50	39	159	129	44	38	80	310	34
peak5873	23	33	68	33	25	106	81	26	30	73	217	14
peak5874	170	228	460	484	348	1734	556	212	191	372	1949	232
peak5875	21	41	59	20	16	47	74	27	24	8	38	5
peak5876	16	17	34	12	9	38	27	17	17	7	41	11
peak5877	12	9	28	24	10	53	21	10	12	6	40	8
peak5878	13	13	22	22	18	81	22	7	12	3	26	4
peak5879	106	148	277	166	120	552	393	169	146	167	721	65
peak5880	10	11	20	8	8	34	20	9	3	17	51	4
peak5881	18	29	62	25	8	50	59	29	32	7	51	7
peak5882	49	36	81	31	21	91	94	31	29	19	135	12
peak5883	633	731	1733	126	94	391	2224	862	759	151	730	56
peak5884	16	7	13	11	8	38	16	3	5	8	20	4
peak5885	298	325	623	318	194	808	856	372	283	202	877	112
peak5886	49	53	116	44	28	109	135	62	34	18	120	15
peak5887	84	91	211	94	99	355	273	119	85	120	507	68
peak5888	108	122	215	88	48	170	268	109	89	47	214	20
peak5889	847	1027	2256	1452	1171	5634	2875	1128	922	1191	5799	781
peak5890	0	6	6	0	1	6	15	5	3	4	9	0
peak5891	8	9	12	6	8	20	12	9	9	7	19	0
peak5892	105	77	203	77	61	205	216	78	68	62	214	17
peak5893	23	17	43	10	0	34	73	28	18	6	30	8
peak5894	292	306	573	604	399	1784	1052	399	333	505	2315	239
peak5895	48	58	105	13	14	48	176	84	70	28	128	9
peak5896	179	157	359	242	134	575	493	215	176	170	633	78
peak5897	20	15	61	27	17	91	39	11	13	15	63	10
peak5898	35	26	72	32	33	76	59	23	25	23	64	6
peak5899	15	17	32	9	5	24	35	7	14	8	31	5
peak5900	31	33	71	34	15	93	79	27	38	18	78	8
peak5901	9	8	22	4	5	13	16	16	3	3	9	2
peak5902	143	134	262	110	60	245	421	188	144	78	503	34
peak5903	99	107	229	73	58	307	354	116	92	85	325	29
peak5904	46	62	155	66	34	186	169	74	71	24	196	23
peak5905	19	17	41	17	9	18	66	20	26	17	53	2
peak5906	216	225	483	342	237	929	630	237	200	255	1165	124
peak5907	141	100	265	107	70	480	263	108	103	85	525	31
peak5908	105	102	173	223	140	433	218	98	80	166	812	57
peak5909	21	21	35	12	12	37	41	23	19	12	57	4
peak5910	38	49	93	15	18	125	85	42	44	58	267	15
peak5911	37	27	51	35	24	51	86	44	42	28	169	9
peak5912	2	1	1	2	2	3	3	0	3	1	11	0
peak5913	0	0	2	2	1	2	1	0	0	0	7	0
peak5914	1	2	0	1	2	9	3	2	0	0	12	1
peak5915	181	186	356	324	167	741	488	202	185	209	953	113
peak5916	100	87	186	81	60	236	283	110	92	105	460	28
peak5917	36	29	82	35	31	101	103	40	30	58	150	26
peak5918	23	21	52	40	31	115	57	30	29	45	175	28
peak5919	31	44	122	54	33	143	97	37	48	50	179	22
peak5920	26	35	53	31	8	94	72	31	20	18	70	10
peak5921	42	42	74	104	75	315	149	76	36	68	381	43
peak5922	74	98	158	218	125	534	266	145	97	122	732	97
peak5923	85	93	208	62	46	150	243	68	65	51	248	19
peak5924	37	50	123	24	10	77	132	48	55	22	110	18
peak5925	35	62	100	16	10	56	112	30	44	14	68	7
peak5926	96	124	210	113	54	261	227	91	105	49	308	33
peak5927	83	106	197	162	112	285	214	85	86	72	443	63
peak5928	57	42	100	34	26	89	88	47	46	35	83	12
peak5929	55	61	149	51	52	163	153	63	59	36	166	24
peak5930	60	80	144	23	19	82	141	50	50	8	96	4
peak5931	39	26	65	12	4	52	78	20	28	6	36	5
peak5932	57	80	158	37	24	126	167	60	70	31	132	16
peak5933	437	437	776	500	301	969	1107	473	321	325	1374	152
peak5934	335	311	782	1242	910	3715	861	329	330	858	4681	521
peak5935	245	253	474	184	120	547	505	246	208	111	584	67
peak5936	58	54	97	116	77	221	118	57	35	42	289	27
peak5937	26	22	48	20	12	47	44	16	18	9	45	6
peak5938	12	5	9	5	1	13	10	2	2	4	13	1
peak5939	50	70	204	40	47	128	204	78	61	31	209	30
peak5940	41	45	102	46	25	116	136	42	43	34	163	27
peak5941	26	37	82	14	6	56	72	32	23	11	53	7
peak5942	83	69	174	60	30	135	169	92	77	67	161	24
peak5943	22	17	54	19	15	48	44	16	19	18	79	5
peak5944	27	26	51	19	9	43	59	26	22	9	78	13
peak5945	25	18	48	17	8	29	58	37	17	6	51	5
peak5946	40	56	93	76	49	178	149	64	48	30	176	18
peak5947	140	98	211	264	176	585	252	101	113	216	977	77
peak5948	37	45	94	21	7	50	135	49	31	29	143	10
peak5949	18	20	59	38	22	153	76	34	27	24	99	15
peak5950	27	29	70	52	49	189	115	33	28	46	213	27
peak5951	4	11	14	6	3	16	26	10	6	5	23	3
peak5952	69	155	272	15	12	76	292	123	103	45	134	13
peak5953	317	302	570	454	243	1298	713	333	270	284	1643	200
peak5954	146	163	284	77	36	149	400	145	114	59	360	22
peak5955	16	13	33	6	4	15	42	22	23	8	47	3
peak5956	162	105	194	121	55	213	257	128	89	74	364	30
peak5957	45	36	67	20	13	39	113	37	21	10	69	5
peak5958	20	14	35	12	10	23	29	21	21	11	62	4
peak5959	376	381	855	583	415	1616	1368	538	405	404	1896	242
peak5960	41	23	54	28	20	41	82	28	22	24	79	3
peak5961	107	85	187	216	127	522	210	83	86	169	907	92
peak5962	13	21	36	23	16	85	52	15	17	19	89	9
peak5963	58	72	131	87	60	258	228	120	76	69	369	42
peak5964	29	13	67	20	7	67	76	33	20	23	90	4
peak5965	42	32	81	63	41	188	78	45	37	41	191	31
peak5966	5	8	22	9	3	18	22	12	8	3	40	3
peak5967	26	16	47	44	13	81	70	33	30	35	250	7
peak5968	2	6	13	10	6	14	15	3	5	0	7	1
peak5969	4	9	25	10	10	64	34	11	5	13	38	9
peak5970	3	6	11	0	0	11	12	7	3	5	21	5
peak5971	3	1	7	8	7	29	7	6	0	21	47	3
peak5972	4	1	4	12	11	14	9	4	9	11	42	3
peak5973	11	16	40	11	14	60	50	28	21	14	52	6
peak5974	30	31	70	24	16	66	68	28	18	34	166	8
peak5975	10	7	15	8	3	8	16	5	3	10	25	7
peak5976	559	450	778	1156	652	2071	1003	548	414	581	3466	349
peak5977	24	30	75	28	19	65	88	27	18	25	93	6
peak5978	35	35	77	5	10	16	99	46	39	8	54	6
peak5979	15	26	53	8	15	39	77	29	21	20	107	9
peak5980	25	20	44	28	22	76	50	25	21	27	77	15
peak5981	63	90	226	211	129	738	229	101	93	189	932	109
peak5982	198	180	401	373	218	919	524	207	182	162	785	114
peak5983	127	113	275	156	101	457	315	151	115	79	303	40
peak5984	105	99	223	173	103	368	283	130	117	80	351	36
peak5985	9	9	12	12	4	15	24	13	10	3	29	3
peak5986	40	30	73	39	31	120	106	51	42	74	249	19
peak5987	49	60	173	102	65	310	169	83	67	49	278	32
peak5988	266	221	526	220	160	535	618	266	218	83	562	55
peak5989	145	162	346	95	82	431	388	160	128	128	606	53
peak5990	340	318	786	322	219	883	913	355	281	233	1344	128
peak5991	114	115	265	170	91	407	337	150	112	105	487	48
peak5992	49	45	127	60	42	175	172	63	55	43	187	16
peak5993	8	5	28	5	5	22	29	13	11	1	16	3
peak5994	5	6	22	6	7	14	19	9	10	4	22	0
peak5995	93	130	260	182	111	551	474	181	142	124	577	55
peak5996	4	5	16	15	5	40	18	11	7	11	65	3
peak5997	0	1	7	8	5	26	3	4	1	15	49	5
peak5998	60	63	118	139	106	426	190	82	61	133	630	75
peak5999	17	21	43	6	8	24	65	20	16	12	47	0
peak6000	13	11	33	2	3	11	32	14	22	4	10	2
peak6001	109	89	123	294	174	570	177	82	77	190	1038	96
peak6002	301	211	363	662	425	1382	610	224	225	428	2295	261
peak6003	125	92	196	255	137	448	324	86	89	145	663	74
peak6004	1	1	4	4	2	5	2	3	0	3	15	3
peak6005	19	17	35	7	4	12	39	20	12	9	52	4
peak6006	16	13	36	9	5	40	50	10	12	9	31	4
peak6007	10	19	29	4	4	16	33	9	8	11	37	1
peak6008	343	353	771	454	281	1118	1039	392	332	343	1486	167
peak6009	13	20	28	15	12	67	34	13	9	28	130	10
peak6010	13	13	34	32	20	115	51	7	17	40	197	16
peak6011	42	47	106	44	32	83	97	45	44	35	181	25
peak6012	85	84	189	44	27	149	167	80	75	37	220	21
peak6013	12	12	30	9	4	25	44	21	18	16	47	5
peak6014	110	103	188	41	29	95	251	112	78	31	139	10
peak6015	180	183	306	288	203	559	471	188	144	152	839	100
peak6016	157	156	259	76	62	115	354	157	115	40	245	27
peak6017	176	176	265	100	63	150	410	163	146	57	317	29
peak6018	9	9	28	44	47	106	23	13	11	52	333	29
peak6019	372	385	789	460	300	1553	1045	393	400	408	1827	203
peak6020	3	7	11	5	6	36	10	8	6	20	55	3
peak6021	74	77	156	41	31	139	209	65	68	52	272	28
peak6022	23	12	58	2	6	37	64	31	14	20	49	5
peak6023	17	18	67	15	11	47	72	37	35	33	76	8
peak6024	16	20	57	10	6	50	58	29	20	15	74	3
peak6025	11	13	45	3	6	31	34	18	11	4	30	7
peak6026	9	13	31	14	5	21	35	11	16	7	22	1
peak6027	16	23	50	8	8	94	59	20	20	7	81	6
peak6028	95	103	249	121	80	360	275	125	113	91	438	59
peak6029	56	59	108	50	56	156	170	63	50	58	231	20
peak6030	47	27	80	21	18	62	86	47	37	17	42	9
peak6031	56	42	63	35	19	64	66	45	33	16	77	7
peak6032	71	70	103	124	88	308	141	65	56	91	428	40
peak6033	44	39	81	44	33	91	101	37	34	19	130	8
peak6034	37	48	58	73	44	165	69	34	35	59	251	24
peak6035	40	39	70	36	15	63	75	45	25	21	89	15
peak6036	62	77	150	70	37	206	141	79	57	49	234	25
peak6037	14	11	23	6	4	23	26	9	8	3	22	3
peak6038	38	44	97	102	70	313	156	64	41	82	420	60
peak6039	32	38	79	31	23	124	95	46	38	23	108	14
peak6040	28	35	87	73	28	256	125	37	46	73	258	46
peak6041	9	3	9	1	4	18	15	7	6	4	9	4
peak6042	18	11	23	19	14	29	13	14	6	5	33	2
peak6043	56	29	82	100	44	216	100	36	42	36	172	15
peak6044	172	219	420	178	107	539	596	221	211	93	492	61
peak6045	200	190	468	84	70	316	507	239	183	98	545	54
peak6046	38	24	96	33	20	107	116	53	39	44	170	12
peak6047	8	9	21	19	16	57	30	15	9	15	119	5
peak6048	26	17	41	18	8	33	76	30	22	18	89	10
peak6049	72	50	84	47	39	148	148	66	62	67	269	27
peak6050	55	30	87	45	27	117	105	36	41	55	208	24
peak6051	26	18	43	23	24	53	65	24	20	34	138	15
peak6052	271	275	639	245	189	766	1011	385	277	408	1678	137
peak6053	196	190	389	317	156	1010	499	249	212	260	1212	150
peak6054	270	263	615	483	290	1249	686	324	259	356	1617	150
peak6055	117	144	294	228	146	629	398	144	120	202	854	96
peak6056	99	89	213	86	37	227	270	146	84	49	246	27
peak6057	41	13	24	24	12	51	44	15	16	15	34	7
peak6058	112	107	210	169	120	550	272	101	96	99	663	72
peak6059	10	8	23	6	3	36	29	6	10	8	39	7
peak6060	14	30	66	13	6	27	47	23	16	17	43	3
peak6061	41	50	116	28	13	78	100	64	46	17	106	6
peak6062	71	83	147	55	51	146	215	90	78	31	239	15
peak6063	14	7	18	0	7	15	37	6	9	6	25	4
peak6064	11	15	46	30	24	62	46	24	13	23	121	12
peak6065	151	180	355	258	246	758	413	161	148	199	979	133
peak6066	167	198	340	253	181	771	445	171	147	190	883	117
peak6067	68	62	132	224	134	449	130	66	50	104	681	77
peak6068	220	218	466	231	146	523	549	222	196	88	424	84
peak6069	91	114	283	172	133	598	313	122	116	203	974	88
peak6070	303	289	563	486	340	1264	740	322	309	269	1533	199
peak6071	60	91	222	79	67	332	304	110	92	105	451	33
peak6072	52	49	107	58	36	162	140	54	47	23	212	23
peak6073	19	18	56	26	16	50	83	24	26	22	74	18
peak6074	5	7	22	3	8	22	30	8	7	10	20	4
peak6075	50	63	100	26	18	117	98	37	33	26	97	21
peak6076	137	143	245	149	82	274	259	148	129	79	436	49
peak6077	79	70	193	78	40	211	184	93	67	38	202	21
peak6078	18	14	16	29	21	89	38	13	12	28	69	9
peak6079	299	300	688	300	155	805	743	353	256	138	746	83
peak6080	279	364	792	161	89	519	1078	354	329	85	436	51
peak6081	614	692	1533	397	248	1113	1923	752	654	230	1177	126
peak6082	237	246	548	463	293	1473	749	279	246	428	1918	157
peak6083	30	44	51	16	12	44	97	32	34	12	81	8
peak6084	17	16	26	14	10	46	48	17	10	6	36	7
peak6085	25	12	33	19	16	94	52	32	25	22	74	4
peak6086	101	88	215	217	147	478	200	103	90	133	663	82
peak6087	57	55	93	63	46	194	101	42	26	32	157	20
peak6088	29	23	57	24	18	104	52	37	19	31	69	8
peak6089	29	20	43	47	41	157	69	33	24	81	328	33
peak6090	115	94	220	57	41	96	241	99	90	44	147	16
peak6091	73	71	169	61	38	149	189	86	59	39	105	11
peak6092	31	21	34	7	3	15	51	25	15	16	39	4
peak6093	141	165	388	59	42	210	392	151	139	37	204	15
peak6094	75	77	230	33	25	169	231	79	77	29	81	22
peak6095	77	100	226	168	111	485	274	102	84	85	578	69
peak6096	92	95	205	149	108	517	246	86	73	145	561	65
peak6097	58	76	208	147	115	443	291	96	73	104	473	62
peak6098	28	21	25	17	18	23	42	21	22	16	104	6
peak6099	58	43	93	50	28	111	93	66	40	31	145	6
peak6100	8	6	9	1	5	7	15	7	4	5	15	2
peak6101	64	55	132	162	93	351	178	80	63	177	880	59
peak6102	14	25	41	16	6	23	43	12	16	20	48	4
peak6103	13	17	26	4	6	35	44	16	21	19	51	2
peak6104	89	91	257	77	46	230	315	130	78	67	307	32
peak6105	10	18	29	10	12	24	36	13	10	5	30	3
peak6106	99	111	287	141	96	438	339	96	116	115	437	41
