control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak619	190	128	461	141	92	81	76	95
peak620	117	83	253	192	41	42	91	146
peak621	433	338	386	125	147	161	111	119
peak622	1458	1096	2140	1513	661	717	950	1301
peak623	647	466	676	373	278	307	338	435
peak624	823	537	729	475	179	237	218	264
peak625	382	253	684	276	192	225	229	281
peak626	6006	3610	7233	3829	2142	2097	2303	2676
peak627	11795	7771	9402	6056	3548	3615	3850	4484
peak628	61610	40069	60001	69253	22694	21364	34732	39082
peak629	8246	5326	10758	6452	3007	2957	4399	5007
peak630	735	439	889	436	292	308	272	337
peak631	171	163	355	223	123	149	217	295
peak632	365	224	548	281	224	240	257	331
peak633	3218	2047	4075	2172	1052	1062	1393	1627
peak634	397	254	525	237	121	159	167	195
peak635	295	218	426	200	118	113	139	166
peak636	29025	20840	27235	41559	15067	12626	30895	33185
peak637	589	335	1065	460	377	366	441	423
peak638	1957	1359	1657	1231	472	538	604	744
peak639	1255	998	1796	1580	462	541	1220	1656
peak640	891	754	1506	824	220	280	325	460
peak641	95857	67098	79151	56363	28726	29261	31938	36063
peak642	24757	17707	17894	15040	7717	7924	9700	12035
peak643	636	485	1790	1198	342	351	942	1236
peak644	56975	41113	41242	30078	16304	17636	16518	21941
peak645	40999	28764	32715	18806	11399	12267	10937	13722
peak646	29263	19027	20666	17957	8823	9048	9861	10930
peak647	39284	25082	62306	26853	13974	13172	15327	17225
peak648	200	127	157	194	86	103	113	171
peak649	337	298	737	453	179	155	302	398
peak650	888	608	1129	754	334	334	425	434
peak651	1240	790	1003	543	474	444	397	498
peak652	290	320	661	655	109	110	207	294
peak653	229	249	299	223	109	130	247	302
peak654	593	433	1024	604	289	265	364	413
peak655	1910	1154	2617	1202	565	569	603	721
peak656	31157	18758	36890	30431	14118	12350	20386	22862
peak657	394	272	310	239	136	162	178	210
peak658	752	541	1493	611	446	467	633	798
peak659	2744	1809	3587	1652	869	910	1076	1240
peak660	223	213	399	164	120	129	133	184
peak661	395	261	414	330	194	202	248	344
peak662	710	529	1052	423	396	369	438	547
peak663	1897	1324	1753	799	830	836	732	862
peak664	231	198	388	219	157	123	151	159
peak665	1182	817	990	514	457	483	493	513
peak666	565	357	517	279	98	87	96	132
peak667	207	178	202	219	83	101	155	179
peak668	900	564	856	468	314	380	263	335
peak669	787	525	910	496	312	331	281	303
peak670	1717	1061	2663	1430	624	670	697	879
peak671	904	756	963	556	393	479	506	539
peak672	1003	712	1593	696	349	348	435	559
peak673	675	500	793	491	290	322	356	450
peak674	973	698	1112	674	493	516	465	616
peak675	457	413	929	306	205	281	335	408
peak676	4383	2819	5456	2672	1082	1009	1014	1247
peak677	500	318	746	279	294	293	364	390
peak678	145	159	264	298	68	87	188	257
peak679	1648	1018	1688	966	637	622	639	748
peak680	953	690	1441	635	536	602	622	730
peak681	573	446	1088	541	331	318	558	599
peak682	668	526	1361	687	404	427	618	677
peak683	3761	2360	5693	2518	957	993	1174	1409
peak684	839	530	948	668	361	337	448	508
peak685	169	143	245	152	78	83	91	121
peak686	664	532	944	341	311	332	327	335
peak687	90	59	158	71	39	52	57	71
peak688	688	530	1329	428	331	310	297	371
peak689	2497	1675	3386	2032	1033	1016	1131	1334
peak690	439	296	545	300	395	369	449	538
peak691	107	128	185	196	56	77	169	222
peak692	7368	5173	8140	5409	3207	3262	3367	4035
peak693	6325	4023	6508	3062	2554	2583	2313	2765
peak694	10153	7094	9255	6004	4068	4307	4372	5035
peak695	4322	3050	3823	1757	1737	1910	1658	1878
peak696	390	277	382	201	146	142	162	184
peak697	552	420	625	225	250	294	267	325
peak698	307	213	340	208	141	158	137	194
peak699	313	223	570	312	32	31	55	86
peak700	535	399	546	363	223	243	262	289
peak701	378	351	320	255	111	126	123	179
peak702	368	249	336	216	164	142	181	226
peak703	239	153	295	158	88	81	99	121
peak704	157	127	209	96	76	69	96	87
peak705	2944	1859	3101	2265	817	751	1003	1012
peak706	405	290	557	371	205	227	246	306
peak707	537	346	891	368	268	261	302	310
peak708	1443	861	2007	1124	350	341	459	521
peak709	1373	980	2311	796	818	782	641	776
peak710	447	322	660	321	198	203	267	270
peak711	532	312	619	258	1991	1851	982	1277
peak712	598	390	398	360	208	224	259	339
peak713	219	143	830	394	93	100	174	254
peak714	154	136	287	94	70	77	95	94
peak715	2239	1497	4534	1996	732	757	868	1018
peak716	368	270	352	197	114	113	140	142
peak717	104	82	173	107	50	55	72	89
peak718	1228	756	1891	1285	594	536	954	1111
peak719	7292	4304	5082	5062	1887	1927	1941	2264
peak720	1575	1092	1230	1418	500	528	684	792
peak721	737	460	677	435	403	417	444	566
peak722	1009	606	1135	577	392	405	274	337
peak723	318	232	564	329	205	193	176	253
peak724	180	129	331	158	106	119	116	129
peak725	189	133	320	166	99	117	147	173
peak726	997	612	1290	485	499	571	510	583
peak727	239	165	350	149	186	166	139	175
peak728	2439	1669	2068	1760	606	590	819	981
peak729	1963	1511	3251	1702	583	646	887	1071
peak730	2041	1539	1871	962	616	709	573	679
peak731	420	310	653	330	209	186	273	307
peak732	1455	923	1253	804	621	537	580	699
peak733	3365	2386	3293	1465	1124	1127	1041	1174
peak734	3390	2259	3270	1497	850	938	836	943
peak735	3273	2441	6020	5919	914	933	2422	2953
peak736	851	655	1581	665	254	240	334	403
peak737	468	300	462	198	185	199	179	210
peak738	291	193	543	300	133	145	210	260
peak739	2424	1777	1538	1545	926	846	899	1053
peak740	1160	770	970	984	405	429	575	679
peak741	25814	18375	25602	12966	9524	10434	10332	11969
peak742	15061	11043	21124	12520	5254	5486	7054	9163
peak743	28286	19129	43427	18101	10994	11090	13973	15206
peak744	29783	20023	24691	17899	9547	9961	11592	12914
peak745	2964	2180	1674	1840	446	519	652	867
peak746	1217	890	928	987	532	544	622	880
peak747	496	347	483	252	172	207	192	269
peak748	1184	920	1160	952	316	348	359	552
peak749	3329	2396	3106	1805	848	953	826	1022
peak750	387	277	404	285	135	115	188	209
peak751	519	406	853	616	339	353	412	443
peak752	177	152	264	191	69	113	177	262
peak753	2562	1762	2505	2182	986	1078	1477	1659
peak754	646	524	929	771	285	333	492	596
peak755	1584	1317	3574	1844	943	857	1209	1554
peak756	546	415	696	425	228	275	247	356
peak757	612	418	858	512	247	244	282	398
peak758	1048	727	1352	597	399	405	380	461
peak759	485	334	959	385	211	204	236	285
peak760	673	419	1879	743	393	377	755	871
peak761	470	310	1070	483	259	254	529	666
peak762	922	573	2353	1405	535	418	1186	1401
peak763	322	264	390	263	162	179	222	268
peak764	1780	1213	2220	1030	505	608	676	713
peak765	100	63	115	50	59	51	27	24
peak766	279	230	320	269	101	117	155	186
peak767	208	170	515	276	74	125	167	231
peak768	1401	1379	1836	1153	507	502	411	470
peak769	655	542	558	967	379	426	1124	1375
peak770	204	172	206	150	201	206	230	298
peak771	76	40	102	29	106	89	27	43
peak772	751	441	935	475	290	311	337	379
peak773	259	168	447	177	87	108	95	113
peak774	293	208	482	232	95	109	147	177
peak775	128	135	340	215	62	60	109	129
peak776	41	35	68	78	40	36	82	117
peak777	168	160	215	196	154	198	205	293
peak778	603	362	913	471	237	247	218	312
peak779	980	672	1789	619	366	389	388	460
peak780	515	428	699	434	211	215	242	310
peak781	343	270	487	202	95	103	121	142
peak782	796	600	901	540	284	292	369	451
peak783	2097	1322	1662	847	415	396	323	404
peak784	1821	1175	2336	1306	337	364	454	486
peak785	130	107	344	139	81	71	61	89
peak786	497	325	723	381	171	198	230	264
peak787	170	117	181	127	58	79	100	109
peak788	248	159	389	183	110	127	157	183
peak789	1013	677	981	602	375	359	355	383
peak790	193	127	217	136	25	36	50	57
peak791	3537	2316	2627	1547	5239	5432	4697	5626
peak792	2345	1659	2274	1808	3802	3854	4425	5255
peak793	303	273	339	240	229	300	365	470
peak794	4515	3038	5839	3789	1459	1324	1980	2459
peak795	265	166	342	79	198	201	53	89
peak796	604	404	1093	442	229	268	222	321
peak797	373	369	580	335	126	129	199	268
peak798	898	504	783	461	289	262	291	379
peak799	1060	807	1310	592	390	386	355	462
peak800	2508	1749	1244	1055	916	934	895	1087
peak801	8693	5648	4766	2589	3095	2931	2214	2542
peak802	2648	1639	1631	1012	563	539	550	664
peak803	374	358	926	605	97	135	287	401
peak804	951	659	1163	658	272	321	359	438
peak805	714	580	1455	1055	242	293	547	715
peak806	1529	1106	1994	1198	523	598	661	845
peak807	31	47	106	163	24	26	91	186
peak808	59	57	124	54	24	21	13	13
peak809	72	58	116	37	24	21	14	17
peak810	738	471	897	490	334	368	360	422
peak811	828	546	1043	637	413	422	412	649
peak812	1304	855	1251	739	587	631	669	879
peak813	1682	1246	6262	1867	1427	1406	1525	1956
peak814	1186	749	1245	556	513	457	236	282
peak815	664	476	1008	351	313	331	158	182
peak816	1116	844	1468	614	563	489	243	275
peak817	1349	887	1814	941	435	511	544	657
peak818	2221	1504	3343	1151	698	715	723	711
peak819	373	265	424	202	124	126	132	185
peak820	182	134	263	165	66	72	75	110
peak821	174	143	243	146	85	109	118	167
peak822	85	69	141	85	52	50	76	119
peak823	45	54	208	164	66	58	179	278
peak824	3694	2427	5356	2614	1223	1284	1355	1464
peak825	101	90	159	71	47	50	46	86
peak826	91	94	164	148	41	45	86	139
peak827	447	313	366	194	129	113	110	131
peak828	622	341	564	205	155	166	145	192
peak829	241	123	280	152	94	74	117	142
peak830	501	361	371	291	203	161	164	184
peak831	1188	679	1307	641	274	230	254	267
peak832	467	330	645	446	114	123	210	241
peak833	112	78	218	94	58	62	47	59
peak834	701	526	1422	813	315	328	424	537
peak835	1173	787	1198	673	407	398	408	510
peak836	1247	854	1562	1100	462	441	560	658
peak837	28192	18941	35464	19920	7196	7247	8472	9668
peak838	27346	19447	20293	10818	7176	7355	6219	7579
peak839	15140	12678	19203	11458	4469	4953	6749	7939
peak840	1313	852	1923	930	352	386	496	625
peak841	683	634	830	613	276	249	335	380
peak842	268	144	230	160	77	75	75	88
peak843	280	188	270	193	89	99	153	176
peak844	364	233	687	200	151	149	182	246
peak845	290	284	423	422	98	127	213	310
peak846	2362	1557	2025	1750	528	559	781	872
peak847	174	159	265	83	48	79	72	92
peak848	470	305	559	278	163	166	153	202
peak849	2623	1967	4126	1510	2147	2581	2299	2835
peak850	10682	7641	15621	7411	10309	10991	7031	10739
peak851	5736	4158	3980	2464	1781	1809	1664	1859
peak852	115	72	135	58	108	91	79	75
peak853	1334	956	1690	1157	383	395	503	648
peak854	1164	784	1017	941	226	249	351	431
peak855	1749	1197	1324	1084	427	434	470	500
peak856	201	154	464	255	195	188	246	302
peak857	267	206	607	363	258	227	317	397
peak858	53	47	350	105	30	32	73	98
peak859	485	329	367	260	161	163	241	271
peak860	444	293	1046	729	189	182	449	587
peak861	233	199	316	219	154	159	133	234
peak862	204	135	415	359	101	105	245	356
peak863	459	320	483	214	151	205	198	241
peak864	93	82	166	90	68	70	87	94
peak865	203	195	446	241	124	161	207	233
peak866	221	157	165	205	91	84	156	167
peak867	3820	2587	4071	2033	1472	1526	1550	2053
peak868	3447	2264	3199	1361	1270	1358	1262	1464
peak869	3352	2216	2766	1128	1202	1260	947	1156
peak870	5472	3633	4297	3044	1818	2111	1964	2505
peak871	5505	3551	5085	3198	1842	2098	2222	2686
peak872	4984	3276	3389	1853	1667	1817	1598	1916
peak873	2660	1935	2145	1776	969	1072	1212	1475
peak874	3475	2345	2242	1090	1189	1312	927	1086
peak875	4990	3541	1845	1578	1918	2032	1051	1321
peak876	2739	1582	3214	1909	999	985	1005	1359
peak877	4668	3091	5506	4473	2400	2212	4078	4272
peak878	373	282	410	240	138	169	149	203
peak879	472	325	707	307	200	177	192	238
peak880	337	250	337	194	134	151	104	146
peak881	1190	842	1150	691	425	455	507	634
peak882	1071	776	1155	845	336	360	419	604
peak883	247	169	284	124	82	81	66	101
peak884	538	341	883	480	176	194	258	296
peak885	91	64	107	116	35	41	62	68
peak886	734	507	1130	635	245	258	290	343
peak887	1047	632	1663	718	333	311	352	419
peak888	182	140	261	126	87	79	108	130
peak889	579	347	1223	417	311	294	387	445
peak890	1825	1240	2441	1317	660	752	915	959
peak891	510	357	479	239	192	206	191	228
peak892	673	519	686	422	293	336	300	379
peak893	712	444	1677	677	273	256	279	334
peak894	305	231	592	270	115	120	150	141
peak895	1077	717	952	752	359	369	433	492
peak896	358	291	556	290	89	77	79	92
peak897	2437	1808	4508	3735	1137	995	2529	3391
peak898	106	82	232	122	47	61	103	121
peak899	300	191	248	250	111	113	173	207
peak900	48	58	122	87	25	36	45	78
peak901	255	181	405	367	95	113	206	301
peak902	660	470	752	492	233	261	318	391
peak903	331	220	561	362	129	150	188	215
peak904	37990	23277	16674	11710	14111	12857	9792	11129
peak905	336	228	460	241	115	128	171	153
peak906	493	316	2427	1122	234	212	607	757
peak907	488	410	603	433	196	252	325	395
peak908	204	124	389	196	82	81	97	146
peak909	121	85	184	111	49	58	62	102
peak910	1196	847	1709	976	326	282	392	508
peak911	727	488	1368	745	228	235	288	416
peak912	3308	1979	2703	1648	929	973	994	1220
peak913	5503	3796	5858	3049	2403	2500	2032	2403
peak914	1905	1224	1204	1300	765	707	615	689
peak915	272	194	360	143	58	68	69	112
peak916	992	666	977	778	302	290	359	438
peak917	322	226	602	160	340	311	118	156
peak918	5637	3805	8027	4205	2960	2776	3329	3740
peak919	289	214	432	192	129	133	140	162
peak920	310	258	338	285	115	93	175	209
peak921	866	597	895	609	234	211	290	328
peak922	336	273	441	221	221	221	310	332
peak923	1300	827	1241	666	382	397	397	449
peak924	585	463	984	547	213	251	220	316
peak925	976	644	903	342	243	261	204	228
peak926	137	109	221	114	154	149	185	203
peak927	879	567	1117	625	754	728	910	1093
peak928	2741	2140	3472	2798	1419	1457	2020	2738
peak929	383	435	271	458	184	222	434	660
peak930	467	270	653	381	208	198	267	321
peak931	269	173	429	214	110	114	165	194
peak932	72	95	273	108	67	77	110	111
peak933	1362	805	1274	1031	478	467	453	590
peak934	966	563	958	705	264	298	377	527
peak935	1391	945	1828	910	523	486	546	619
peak936	110	87	160	98	78	83	98	135
peak937	1171	804	1585	739	346	368	382	485
peak938	481	348	1033	330	164	126	196	231
peak939	962	645	927	576	362	333	378	437
peak940	1901	1299	1658	866	590	500	540	558
peak941	145	111	144	143	51	46	77	89
peak942	292	196	258	164	128	112	192	185
peak943	1226	909	1676	855	597	646	683	805
peak944	226	105	361	115	165	182	130	175
peak945	398	173	359	162	89	92	86	101
peak946	991	570	2920	864	221	171	316	409
peak947	2622	1754	3498	2311	525	534	921	1153
peak948	654	477	710	372	247	274	319	358
peak949	228	159	334	163	60	68	69	87
peak950	2515	1798	2768	1939	937	938	1168	1379
peak951	254	171	333	166	113	104	115	161
peak952	405	265	866	369	175	143	244	267
peak953	170	149	282	193	95	97	149	189
peak954	220	159	190	165	80	88	124	147
peak955	934	638	960	567	217	229	306	333
peak956	470	344	314	273	168	134	148	146
peak957	328	236	397	265	102	118	128	177
peak958	620	435	922	341	213	177	178	250
peak959	526	338	782	277	156	165	168	166
peak960	406	281	697	336	125	152	148	157
peak961	469	395	754	438	241	231	306	374
peak962	476	344	590	385	248	273	409	451
peak963	4741	3556	6514	3827	2166	2147	2730	3079
peak964	391	278	506	396	124	112	166	221
peak965	916	533	944	506	225	286	284	336
peak966	7334	4565	8376	4946	1468	1415	1333	1588
peak967	8485	5918	15281	6838	1752	1774	2267	2601
peak968	5041	3843	4310	3930	899	951	1284	1478
peak969	5149	4035	4309	2549	1009	1084	956	1225
peak970	3811	2854	2000	1504	609	726	584	729
peak971	2763	1856	1930	1047	1076	1061	1018	1123
peak972	726	489	851	458	225	266	253	382
peak973	864	545	1173	468	307	288	313	371
peak974	239	153	312	202	107	120	161	232
peak975	373	274	815	287	239	218	287	320
peak976	554	378	1154	534	338	326	466	507
peak977	75737	54894	43013	32638	17761	19363	15900	18608
peak978	93909	69681	47149	30244	22783	24898	17450	20742
peak979	86801	56600	112311	61706	21984	21718	26507	32375
peak980	4513	3071	4989	2871	1399	1447	1701	2085
peak981	4160	2443	8631	4335	1376	1200	1982	2083
peak982	4165	2692	6071	3656	1191	1215	1636	1814
peak983	5484	3496	5707	3432	1568	1454	1749	2075
peak984	3745	2526	3696	2516	1032	1033	1246	1593
peak985	2568	1401	4124	1208	657	589	672	750
peak986	517	366	640	352	182	153	193	228
peak987	482	327	808	602	239	181	423	412
peak988	125	90	485	293	47	36	157	186
peak989	392	282	438	242	99	121	141	177
peak990	526	386	665	358	231	267	264	342
peak991	506	302	771	313	244	221	256	275
peak992	637	595	552	648	238	316	443	590
peak993	308	194	417	270	116	116	166	173
peak994	259	201	229	301	89	104	191	237
peak995	158	134	176	112	51	86	110	149
peak996	407	238	393	334	146	144	147	195
peak997	329	199	374	260	88	80	84	139
peak998	88	73	215	86	55	45	46	56
peak999	398	194	529	253	132	139	217	266
peak1000	34	52	74	129	26	28	118	166
peak1001	336	264	420	216	164	166	164	236
peak1002	106	86	213	117	35	47	84	79
peak1003	1507	887	1440	773	380	454	392	571
peak1004	505	382	597	248	237	262	284	328
peak1005	944	695	993	884	437	468	547	748
peak1006	127	98	137	157	65	79	155	206
peak1007	112	83	159	72	31	41	20	38
peak1008	148	105	244	73	59	68	61	81
peak1009	403	393	453	164	143	190	134	147
peak1010	3613	2705	4571	1906	1172	1277	1189	1266
peak1011	3733	2314	4822	2612	1304	1274	1285	1674
peak1012	199	156	343	201	87	95	154	206
peak1013	119	75	139	83	91	90	78	91
peak1014	340	319	380	201	120	149	128	172
peak1015	343	289	441	356	205	199	304	414
peak1016	267	168	465	169	97	165	167	176
peak1017	206	130	177	209	89	132	186	250
peak1018	467	352	571	260	203	221	201	273
peak1019	1145	795	1111	659	451	405	514	588
peak1020	772	546	1908	518	344	368	428	463
peak1021	1744	1193	1792	633	466	526	431	538
peak1022	2040	1469	3082	1373	649	670	717	980
peak1023	431	304	599	223	152	150	133	183
peak1024	418	290	627	252	127	150	156	206
peak1025	212	179	257	172	74	59	68	111
peak1026	483	386	606	401	192	223	250	327
peak1027	1550	1023	1989	1046	633	642	645	749
peak1028	2322	1664	2708	1157	632	712	639	767
peak1029	1783	1327	1115	518	714	767	498	516
peak1030	828	638	1545	971	320	309	458	509
peak1031	1258	848	2261	936	436	430	529	685
peak1032	1009	702	1056	566	389	402	391	549
peak1033	4758	3614	4295	5041	1302	1240	2245	2608
peak1034	8949	6131	10481	6613	2754	2550	3202	3770
peak1035	1008	748	1322	621	326	273	379	447
peak1036	192	186	218	86	59	100	100	90
peak1037	2018	1430	1899	1136	540	564	555	729
peak1038	1442	1009	1629	465	358	331	343	360
peak1039	2537	1787	2090	1664	1398	1368	1564	2007
peak1040	1406	1072	891	441	410	479	321	392
peak1041	2016	1343	2254	1661	564	597	935	1109
peak1042	798	627	1619	551	509	491	276	447
peak1043	7039	5501	5742	4462	2480	2584	2949	3628
peak1044	1312	1021	1577	596	295	272	274	307
peak1045	2752	1834	2446	1052	558	597	500	573
peak1046	43	31	217	167	8	12	71	91
peak1047	999	712	1246	748	519	489	628	706
peak1048	396	292	673	236	180	148	171	185
peak1049	90	80	200	130	31	44	86	103
peak1050	97781	63722	90764	46153	31990	32566	28928	33806
peak1051	65770	45352	66812	36513	19857	21256	22553	27122
peak1052	24661	17085	19013	11419	7186	7510	7900	9095
peak1053	31757	20440	31138	12874	9774	10025	8536	9956
peak1054	24904	19230	16656	16865	8192	8731	9114	11264
peak1055	524	361	1101	393	215	199	238	277
peak1056	87	61	137	66	97	81	61	85
peak1057	364	285	714	454	145	171	301	391
peak1058	94	55	143	81	54	72	46	73
peak1059	193	162	426	219	108	92	139	227
peak1060	218	211	498	205	84	146	230	219
peak1061	739	567	1003	405	225	253	286	325
peak1062	1423	982	1160	788	409	442	405	495
peak1063	1708	1101	1190	758	450	456	358	429
peak1064	1840	1283	2168	1003	475	513	530	699
peak1065	3074	2113	3768	1797	803	831	813	1031
peak1066	429	239	571	235	133	103	145	177
peak1067	961	746	908	545	342	356	327	440
peak1068	1333	900	2069	1217	457	443	732	887
peak1069	1059	760	1259	897	490	578	611	811
peak1070	415	310	586	335	357	328	257	346
peak1071	932	741	938	363	638	630	449	560
peak1072	13604	9171	10749	5510	6601	6624	5830	6595
peak1073	396	233	316	326	331	292	361	498
peak1074	2281	1419	4384	1752	1040	1032	1273	1537
peak1075	1368	868	1840	1052	534	516	723	822
peak1076	50	41	165	75	26	32	66	94
peak1077	1613	1109	1346	647	480	409	469	496
peak1078	2393	1569	1967	1244	817	840	862	1030
peak1079	1001	767	998	835	333	354	620	618
peak1080	557	429	605	248	216	184	171	218
peak1081	1325	871	1449	700	482	478	515	652
peak1082	1708	1156	1579	798	602	704	639	732
peak1083	2358	1457	3282	1680	831	786	868	1120
peak1084	1491	916	2803	1068	496	478	600	786
peak1085	2334	1608	3127	1409	708	609	754	827
peak1086	1539	1040	1930	883	609	571	545	603
peak1087	4205	2893	3081	2388	1528	1453	1529	1788
peak1088	3831	2780	4462	2333	1360	1430	1643	1906
peak1089	871	523	1016	495	413	444	461	595
peak1090	3011	2005	1743	1335	880	835	957	1049
peak1091	5187	3469	6313	2764	1703	1762	1738	2281
peak1092	359	284	407	186	147	130	141	183
peak1093	328	212	396	258	140	151	228	238
peak1094	423	309	570	472	188	201	284	328
peak1095	7990	5212	11425	6075	2249	2266	2425	3096
peak1096	3763	2326	3005	2146	965	989	1011	1267
peak1097	3773	2542	2972	1629	935	940	786	964
peak1098	1853	1267	2239	903	615	615	637	708
peak1099	2143	1424	4183	1532	702	689	840	1063
peak1100	2744	1835	2435	1106	1022	1068	793	1043
peak1101	1590	1088	1859	1167	435	487	464	593
peak1102	1096	760	1163	711	300	292	296	409
peak1103	2026	1206	3614	1522	587	542	657	735
peak1104	916	672	1279	815	266	257	394	421
peak1105	598	365	932	502	290	273	397	399
peak1106	936	561	1113	619	308	307	410	510
peak1107	817	602	1192	572	190	208	219	288
peak1108	1077	768	573	683	213	252	211	273
peak1109	1442	1023	1550	743	452	451	482	518
peak1110	713	406	1348	626	225	199	329	417
peak1111	1151	723	885	590	516	559	592	614
peak1112	771	516	1258	599	251	253	356	439
peak1113	3356	2205	3113	2065	1222	1164	1324	1518
peak1114	774	732	1394	1310	386	403	879	1199
peak1115	21224	15786	29919	14062	5540	6250	7543	9297
peak1116	16765	11341	16522	8173	4002	4299	4615	5470
peak1117	4562	2873	4807	3333	1934	2040	2475	2896
peak1118	6375	4756	5352	4171	3151	3149	2839	3804
peak1119	1961	1303	3069	1866	512	505	792	922
peak1120	2455	1749	4604	1511	751	772	701	904
peak1121	1552	1236	2833	929	639	726	772	921
peak1122	130	95	298	198	180	175	277	400
peak1123	47	36	113	107	45	57	106	208
peak1124	2300	1923	2833	1672	965	1190	1518	1782
peak1125	2274	1504	1897	941	804	788	751	827
peak1126	176	117	213	126	81	79	149	152
peak1127	1014	700	710	681	339	381	593	718
peak1128	233	252	526	516	90	138	288	446
peak1129	144	93	128	102	56	69	82	119
peak1130	172	123	333	136	79	66	98	135
peak1131	172	157	382	181	71	95	125	168
peak1132	187	129	395	178	90	123	118	150
peak1133	178	126	387	220	89	92	121	176
peak1134	467	335	652	322	178	203	224	274
peak1135	335	223	542	245	181	150	152	184
peak1136	335	230	534	206	198	174	203	252
peak1137	715	451	441	552	269	275	274	304
peak1138	186	125	308	184	85	84	111	138
peak1139	453	293	633	314	174	182	196	231
peak1140	337	287	475	300	126	167	180	219
peak1141	397	269	473	310	201	208	194	271
peak1142	879	587	1500	703	391	415	533	556
peak1143	536	440	536	438	166	185	247	310
peak1144	407	224	392	254	114	140	169	167
peak1145	595	381	576	360	225	232	241	275
peak1146	1030	694	1669	567	429	417	459	591
peak1147	680	522	864	461	281	317	279	422
peak1148	377	261	354	250	109	144	106	157
peak1149	7248	6205	10708	6137	2051	2391	3843	4236
peak1150	5886	5145	7563	6275	2000	2229	3872	5045
peak1151	143	125	327	150	58	84	126	120
peak1152	1798	1382	978	743	600	604	590	706
peak1153	2509	1786	2004	1285	805	806	1049	1281
peak1154	1185	824	2743	1162	645	581	832	968
peak1155	161	93	250	112	77	70	73	91
peak1156	1094	851	914	615	377	467	437	563
peak1157	1088	693	1051	722	376	432	464	613
peak1158	436	317	694	309	131	119	158	191
peak1159	258	193	379	255	207	223	269	384
peak1160	393	287	667	377	264	313	395	455
peak1161	356	266	367	210	71	68	90	113
peak1162	468	391	1040	564	208	206	306	344
peak1163	1499	1003	1784	689	640	604	637	745
peak1164	986	717	1589	1097	475	433	718	820
peak1165	2971	2059	2256	2005	824	870	1158	1321
peak1166	421	345	888	563	218	265	400	574
peak1167	257	211	343	164	106	118	137	195
peak1168	1121	691	1357	632	286	326	328	338
peak1169	435	340	611	349	191	225	235	278
peak1170	4082	2893	4049	2615	1656	1757	1735	1928
peak1171	72	87	228	158	68	95	199	294
peak1172	457	337	459	229	126	146	157	162
peak1173	2753	1879	3598	1828	948	1013	1139	1374
peak1174	614	409	776	443	263	304	260	296
peak1175	378	308	823	574	114	169	318	390
peak1176	236	180	396	171	156	173	191	222
peak1177	1171	757	946	578	569	551	474	593
peak1178	618	453	848	470	305	301	323	430
peak1179	1086	862	1299	795	539	525	577	744
peak1180	662	456	928	519	234	252	348	370
peak1181	281	206	381	163	93	88	118	154
peak1182	500	492	1059	526	205	268	402	516
peak1183	2365	1688	4710	2772	1001	1010	1339	1769
peak1184	1368	981	2389	1056	623	587	577	729
peak1185	1545	1118	2332	1579	483	549	703	929
peak1186	271	215	305	289	77	95	173	265
peak1187	847	559	1283	616	351	365	455	466
peak1188	116	74	214	108	44	33	45	58
peak1189	283	184	413	259	166	210	240	348
peak1190	372	254	669	288	106	124	199	204
peak1191	420	299	478	345	167	174	206	221
peak1192	286	287	386	259	96	131	228	194
peak1193	95	60	182	102	56	58	97	112
peak1194	1147	800	1096	501	407	445	360	504
peak1195	184	169	371	266	77	89	160	227
peak1196	2942	1935	3118	2119	971	885	1325	1649
peak1197	3816	2649	3671	3217	1413	1356	1851	2110
peak1198	56	43	97	91	33	34	67	112
peak1199	1110	709	1180	709	282	288	371	405
peak1200	127	114	159	100	39	40	68	57
peak1201	1755	1208	1562	969	356	416	426	513
peak1202	261	161	412	209	67	103	106	154
peak1203	243	189	387	208	112	160	183	208
peak1204	300	207	470	195	151	184	134	212
peak1205	354	235	385	249	140	169	181	245
peak1206	1615	1109	1198	882	581	496	622	623
peak1207	201	139	223	109	59	81	112	154
peak1208	3651	2797	6350	2580	1558	1795	2181	2721
peak1209	204	143	236	101	127	129	128	155
peak1210	1108	763	1939	1255	433	438	638	875
peak1211	740	491	1206	847	284	332	522	700
peak1212	141	92	153	96	62	61	58	69
peak1213	126	80	210	134	29	46	66	81
peak1214	430	323	380	414	113	136	177	228
peak1215	182	128	121	176	104	86	78	119
peak1216	318	230	409	356	220	210	266	356
peak1217	2915	2047	3360	2167	770	832	906	1129
peak1218	4656	3410	5428	2664	1372	1371	1320	1589
peak1219	986	883	1354	1024	258	324	435	588
peak1220	963	690	1356	831	291	268	384	498
peak1221	1128	772	1279	902	289	319	476	524
peak1222	12106	7363	10731	8970	2839	2512	3467	4306
peak1223	113	80	121	141	85	97	120	151
peak1224	262	211	290	249	218	220	329	332
peak1225	4402	3365	6049	3068	1377	1688	2053	2697
peak1226	1087	846	1022	782	390	361	538	601
peak1227	513	321	530	282	217	204	240	310
peak1228	30231	21463	26105	14738	10648	10540	9838	10818
peak1229	22538	13070	17791	10043	8406	7586	9644	9902
peak1230	303	212	287	217	101	105	132	158
peak1231	502	409	614	364	169	174	234	272
peak1232	537	396	726	447	171	188	213	336
peak1233	291	231	375	225	174	177	191	265
peak1234	3568	2536	5631	2421	1100	1050	1196	1487
peak1235	4046	2835	3379	1981	1190	1161	1286	1375
