control_input	control_input.1	control_input.2	control_IP	control_IP.1	control_IP.2	treatment_input	treatment_input.1	treatment_input.2	treatment_IP	treatment_IP.1	treatment_IP.2
peak6913	29	38	19	115	198	67	36	31	31	135	244	235
peak6914	626	595	593	1659	2293	1080	537	323	455	1055	1308	1254
peak6915	183	120	156	425	487	289	163	133	192	324	422	516
peak6916	156	119	131	394	482	277	148	109	153	361	442	533
peak6917	218	177	164	345	473	239	235	169	278	299	362	496
peak6918	140	129	165	222	345	161	143	111	141	180	288	269
peak6919	457	416	591	1009	1416	730	714	511	701	1031	1983	1852
peak6920	492	438	506	883	1124	570	604	438	570	901	1266	1038
peak6921	1298	1230	1228	3602	5681	2691	1995	1472	1979	3866	6016	6439
peak6922	466	433	467	971	1509	743	685	551	729	1325	1794	1875
peak6923	141	128	111	341	489	255	139	95	112	454	639	591
peak6924	137	130	138	588	894	417	174	131	163	674	1086	1085
peak6925	55	29	45	60	75	34	40	46	34	90	117	93
peak6926	68	71	66	148	127	68	135	56	95	96	97	87
peak6927	127	141	199	581	674	360	139	117	145	494	592	603
peak6928	525	483	543	2035	2998	1502	491	372	507	1480	1755	1847
peak6929	460	395	461	1832	2845	1487	470	295	403	1668	2193	2347
peak6930	122	135	114	294	343	160	157	134	211	216	250	270
peak6931	52	43	49	138	189	95	56	57	51	102	169	128
peak6932	77	58	82	253	326	139	105	62	112	167	274	219
peak6933	220	208	251	958	1154	515	323	252	330	794	1058	1098
peak6934	295	291	404	872	1219	708	483	396	687	920	1269	1925
peak6935	245	232	299	437	535	296	276	273	411	363	611	754
peak6936	150	118	183	275	333	213	70	34	72	108	118	119
peak6937	274	283	327	1380	1875	873	403	234	335	1420	1873	1736
peak6938	467	411	468	1362	1833	989	193	118	107	392	468	473
peak6939	169	117	167	254	317	145	65	30	57	71	80	62
peak6940	107	87	117	387	496	225	47	26	28	83	116	82
peak6941	268	201	285	832	1174	601	89	47	74	241	248	210
peak6942	81	61	64	142	213	101	24	10	27	28	41	37
peak6943	29	29	43	65	105	48	32	24	32	61	91	81
peak6944	25	42	44	67	81	46	38	36	36	43	80	66
peak6945	41	39	33	83	67	47	53	43	38	47	75	48
peak6946	168	146	179	661	859	378	182	143	195	512	730	756
peak6947	269	262	266	700	1007	415	336	221	299	539	700	709
peak6948	20	16	20	39	39	30	25	25	38	38	80	50
peak6949	92	74	98	190	337	166	82	79	115	193	318	311
peak6950	37	42	65	101	124	72	52	48	86	93	172	202
peak6951	1577	1750	1991	5444	7823	3869	976	724	975	2102	2621	2538
peak6952	536	631	800	2060	3255	1500	373	273	358	867	1164	1284
peak6953	563	551	772	1115	1630	894	296	237	299	453	550	549
peak6954	11	9	10	48	136	54	12	11	8	53	89	115
peak6955	1228	1139	1405	3193	5197	2402	1359	1025	1321	2494	3780	3559
peak6956	2257	2306	2594	9352	15101	7144	2698	2013	2763	8343	12048	12050
peak6957	686	740	786	1350	1891	1005	656	637	756	1180	1396	1283
peak6958	287	265	241	464	707	380	192	129	184	201	293	279
peak6959	252	224	264	570	763	431	165	103	126	347	393	398
peak6960	259	209	251	411	588	242	304	219	327	404	603	623
peak6961	678	628	641	2084	3317	1738	788	691	1008	2314	3219	4234
peak6962	230	203	266	683	955	519	276	271	376	745	1031	1219
peak6963	501	497	586	1228	2015	1101	524	416	573	934	1279	1295
peak6964	72	63	71	134	202	103	62	61	84	131	237	201
peak6965	21	22	28	125	162	94	36	18	12	174	157	145
peak6966	188	187	211	699	911	429	470	328	498	1183	1700	1759
peak6967	608	537	523	1097	1526	719	771	648	884	1097	1600	1647
peak6968	1296	1066	1086	4031	6086	3199	1173	720	887	3872	4191	4347
peak6969	9	12	20	74	121	55	12	5	13	109	114	100
peak6970	953	742	667	2018	3365	1754	854	564	640	1715	2039	2204
peak6971	290	249	300	487	795	371	248	165	174	461	549	531
peak6972	431	399	468	1310	1923	928	417	275	336	818	1264	1188
peak6973	374	319	344	1021	1587	906	218	203	247	646	860	908
peak6974	129	116	115	242	304	163	69	59	101	142	163	173
peak6975	184	160	186	443	553	337	123	83	127	278	329	404
peak6976	162	152	185	398	582	294	143	100	155	231	297	297
peak6977	21	9	22	60	66	33	11	9	15	52	34	57
peak6978	385	294	425	886	1231	665	351	269	360	662	942	860
peak6979	94	120	157	288	427	209	201	172	237	313	482	504
peak6980	327	356	496	1206	1985	1014	551	478	623	1327	2147	2181
peak6981	81	93	118	199	335	163	150	105	165	233	346	350
peak6982	75	72	102	205	305	166	129	101	129	233	389	353
peak6983	151	137	195	307	529	252	205	185	227	320	569	493
peak6984	245	213	342	390	577	280	176	97	129	272	285	245
peak6985	164	172	207	349	427	208	175	105	92	237	247	243
peak6986	40	34	56	140	192	90	38	38	31	92	102	105
peak6987	43	24	31	201	267	169	23	14	24	129	166	195
peak6988	34	23	23	136	172	104	21	15	16	89	105	85
peak6989	671	535	651	1325	1979	912	761	502	659	931	1357	1252
peak6990	177	164	208	620	1062	512	172	120	164	465	833	784
peak6991	102	87	93	290	445	194	93	72	94	155	215	227
peak6992	614	557	702	1344	1782	922	650	370	494	1100	1381	1151
peak6993	294	385	483	638	984	561	213	178	244	325	511	433
peak6994	915	811	1036	1734	2725	1618	596	445	627	966	1303	1427
peak6995	739	760	811	3385	5609	2753	685	346	608	3008	2740	3580
peak6996	232	165	181	1054	1216	592	190	90	114	658	664	747
peak6997	479	312	331	1301	1326	580	386	170	252	639	649	617
peak6998	185	202	228	531	781	418	228	132	189	485	530	586
peak6999	329	331	414	840	1209	572	372	226	334	641	795	654
peak7000	12	19	15	88	121	60	10	4	11	55	48	55
peak7001	151	183	281	365	562	303	183	96	137	288	453	386
peak7002	18	19	33	53	55	33	16	8	11	25	28	28
peak7003	683	636	749	1711	2389	1018	826	584	676	1900	1596	1966
peak7004	47	64	92	146	193	139	49	35	77	126	143	160
peak7005	515	454	427	1441	1890	1169	432	409	593	1071	1465	1822
peak7006	217	197	243	499	755	409	201	187	260	421	626	643
peak7007	678	745	870	2383	3822	1975	659	594	804	1992	2973	3477
peak7008	958	958	1125	3677	6050	3040	1314	877	1173	3617	5697	5511
peak7009	215	217	314	368	470	281	255	240	278	280	498	295
peak7010	866	737	1119	2437	3296	1820	877	513	837	1559	2060	2256
peak7011	3273	2674	2857	16121	22153	11776	2367	1666	2426	11786	13495	16652
peak7012	531	470	510	733	912	481	386	246	371	509	608	545
peak7013	579	572	629	1369	1590	779	653	458	675	1272	1728	1483
peak7014	263	235	285	744	1160	576	330	255	364	689	1002	1112
peak7015	172	150	208	423	500	246	241	126	201	377	471	548
peak7016	837	781	852	3936	6013	2819	990	623	912	3420	4264	4737
peak7017	75	69	82	156	223	116	55	46	49	93	96	107
peak7018	328	293	292	1290	2027	1035	1055	895	1302	4371	7076	7514
peak7019	93	104	103	232	277	170	335	271	402	590	991	1132
peak7020	135	129	193	513	786	407	566	550	666	2423	3586	4126
peak7021	113	107	85	196	282	140	120	88	115	176	214	210
peak7022	316	298	294	1279	1835	935	292	206	283	967	1343	1387
peak7023	145	137	214	369	438	209	175	105	169	306	393	373
peak7024	187	167	204	330	404	229	222	125	227	248	337	307
peak7025	159	146	212	529	620	329	233	111	155	407	558	552
peak7026	527	452	391	1306	1802	933	441	307	443	915	1077	1129
peak7027	1554	1317	1599	5702	7553	3814	1332	866	1287	3888	4571	4777
peak7028	2238	1873	2342	7822	10322	5716	1969	1323	1823	5721	6809	7310
peak7029	153	143	181	423	725	340	207	129	200	326	431	456
peak7030	28	26	37	100	123	59	24	18	29	67	87	117
peak7031	266	267	258	619	995	492	224	193	247	623	782	796
peak7032	2440	2590	3227	13972	22380	10585	3264	2090	3135	15270	19596	23138
peak7033	94	91	110	175	278	136	80	81	116	225	293	325
peak7034	247	202	200	874	1269	588	200	201	244	686	914	1011
peak7035	40	19	19	51	53	42	23	17	26	46	41	62
peak7036	51	52	54	163	250	139	46	44	54	147	232	226
peak7037	208	256	182	462	630	294	234	216	293	372	586	570
peak7038	872	800	804	2816	4321	2377	959	846	1168	2961	3816	4427
peak7039	462	405	526	1367	1670	884	602	487	661	1190	1737	1824
peak7040	505	463	502	1352	1819	936	593	566	734	1243	1741	2007
peak7041	440	452	491	692	877	482	641	496	729	660	1023	902
peak7042	106	92	146	229	310	158	154	139	182	335	470	486
peak7043	135	131	162	362	409	195	171	90	111	282	302	246
peak7044	789	749	1004	1862	2324	1204	845	497	639	1443	1602	1553
peak7045	71	117	151	281	339	242	56	25	33	117	131	127
peak7046	661	603	698	2382	4110	2407	299	177	204	989	1150	1083
peak7047	739	626	585	1931	3192	1861	230	141	159	1034	852	892
peak7048	256	237	275	445	587	336	156	80	100	168	179	202
peak7049	358	364	408	878	1408	723	239	126	133	359	413	406
peak7050	795	653	637	1053	1482	744	943	689	829	1027	1443	1324
peak7051	58	22	29	98	105	49	47	21	33	85	130	132
peak7052	1156	1117	1292	3599	4196	1956	1119	644	785	2210	2411	2354
peak7053	731	632	637	1717	2141	1012	517	314	422	1051	1181	1187
peak7054	514	516	560	1234	1635	836	454	272	345	925	1133	1020
peak7055	54	43	62	185	208	94	43	20	45	103	115	140
peak7056	31	10	21	93	154	70	11	9	9	47	57	59
peak7057	826	799	887	1203	1619	907	1114	831	1004	1285	1708	1399
peak7058	60	47	129	170	233	130	64	67	80	128	246	210
peak7059	92	88	156	192	238	130	112	105	150	131	197	179
peak7060	178	179	199	432	670	330	192	155	243	354	552	608
peak7061	373	364	416	1260	1976	1048	432	389	549	1064	1671	1838
peak7062	86	87	112	180	324	160	82	90	111	124	178	174
peak7063	215	212	220	528	790	394	482	354	534	857	1198	1191
peak7064	218	276	274	810	1315	698	598	458	701	1442	2054	2070
peak7065	121	103	91	250	365	156	208	186	271	402	535	573
peak7066	289	331	365	980	1432	678	744	570	843	1446	2097	2140
peak7067	1341	1123	1033	2425	3486	1620	1579	1111	1419	2461	3016	2734
peak7068	178	208	329	602	782	475	82	49	79	219	263	223
peak7069	198	232	333	1605	2484	1493	85	49	72	569	714	690
peak7070	151	174	174	353	590	312	199	191	285	331	646	692
peak7071	363	329	372	1050	1457	751	339	218	370	652	1019	1246
peak7072	189	145	123	362	593	306	133	91	141	245	370	473
peak7073	163	140	168	338	519	298	128	94	140	233	365	422
peak7074	201	175	182	309	412	182	267	210	274	259	503	417
peak7075	322	307	442	979	1251	690	491	390	521	1166	1719	1961
peak7076	223	201	209	628	847	468	216	204	271	771	953	1186
peak7077	71	44	36	134	218	107	34	50	48	131	156	178
peak7078	714	741	949	2696	4556	2450	631	472	620	1798	2840	2766
peak7079	393	436	467	1020	1552	837	268	261	319	713	865	1049
peak7080	152	186	193	251	266	131	201	130	167	133	203	124
peak7081	52	40	74	167	235	137	40	43	40	142	222	219
peak7082	428	330	346	1130	1779	927	433	272	371	996	1302	1372
peak7083	51	55	51	149	252	112	45	33	47	79	86	126
peak7084	41	38	39	134	190	103	19	17	25	53	88	118
peak7085	684	640	655	2257	3432	1795	478	413	506	1455	2011	1983
peak7086	909	774	853	2476	3538	1986	706	522	718	1801	2111	2461
peak7087	421	337	414	721	973	510	254	218	206	458	393	477
peak7088	495	486	431	972	1438	755	690	585	686	1242	1665	1517
peak7089	799	741	1055	3266	4944	2850	677	531	791	2585	4076	4151
peak7090	111	49	39	170	216	115	60	50	40	152	145	182
peak7091	777	573	451	1281	1483	713	642	395	557	964	1065	1137
peak7092	189	140	204	392	431	229	190	120	154	281	353	355
peak7093	36	39	59	158	166	90	70	43	30	210	259	277
peak7094	10	6	6	51	49	36	16	19	13	60	94	116
peak7095	29	21	26	92	149	96	2	6	5	33	32	36
peak7096	57	33	37	188	231	136	15	10	10	51	62	52
peak7097	196	199	232	432	414	207	273	183	308	357	452	371
peak7098	142	116	141	201	256	141	171	116	169	176	321	230
peak7099	121	71	123	319	450	231	113	101	136	335	492	529
peak7100	806	751	672	1714	2356	1014	874	669	867	1451	1849	2083
peak7101	82	74	113	258	295	150	117	80	102	255	343	275
peak7102	343	369	427	1276	1705	771	316	192	281	692	815	778
peak7103	219	179	206	471	709	361	165	79	120	276	346	330
peak7104	91	76	66	404	521	257	77	37	58	322	352	355
peak7105	32	28	25	81	111	60	32	21	22	60	54	73
peak7106	61	58	62	274	302	144	69	36	49	160	194	187
peak7107	259	252	283	859	1337	615	267	231	289	718	947	1096
peak7108	225	169	212	368	462	225	204	151	195	339	402	387
peak7109	218	197	201	538	718	370	223	149	194	463	605	529
peak7110	326	352	366	679	985	490	400	271	346	597	727	661
peak7111	11	20	36	61	184	94	119	493	462	479	3473	2596
peak7112	524	475	595	1135	1571	730	620	459	606	869	1274	1013
peak7113	178	138	131	356	552	240	168	119	132	283	322	317
peak7114	1007	875	868	3228	4947	2786	927	629	798	4122	5055	5550
peak7115	1018	1029	1428	3400	4563	2214	1258	846	1129	3091	4532	4873
peak7116	104	96	119	216	279	109	162	123	195	180	231	218
peak7117	61	40	52	176	280	177	69	51	84	210	274	317
peak7118	20	17	26	80	109	49	32	27	40	68	80	87
peak7119	14	8	25	70	107	53	20	19	26	69	85	83
peak7120	10	7	12	51	84	43	12	9	10	31	35	40
peak7121	13	4	1	43	65	34	7	11	3	45	53	64
peak7122	6	6	11	42	64	49	6	2	19	29	56	77
peak7123	22	21	26	94	123	70	15	8	15	55	51	51
peak7124	8	14	18	68	95	75	20	12	20	58	95	109
peak7125	113	93	93	377	624	285	97	75	124	323	440	476
peak7126	113	97	83	388	595	328	106	94	106	324	440	420
peak7127	188	199	208	442	546	226	230	131	234	291	384	288
peak7128	357	347	443	1088	1881	940	386	343	439	886	1501	1691
peak7129	341	418	530	804	1844	1180	538	580	701	1237	2806	2693
peak7130	221	324	414	457	754	493	449	452	443	685	1361	1261
peak7131	163	189	333	445	810	484	277	275	401	667	1248	1255
peak7132	291	257	218	750	1198	568	2131	1482	1934	5619	6976	7083
peak7133	463	419	490	986	1660	884	458	398	504	1057	1678	1854
peak7134	109	102	132	245	370	208	146	144	206	289	530	554
peak7135	41	59	58	82	145	90	61	76	108	140	290	259
peak7136	95	93	143	376	573	323	164	212	259	532	1237	1201
peak7137	42	54	69	161	239	163	63	95	115	231	476	531
peak7138	77	60	79	143	304	156	121	152	203	275	557	488
peak7139	560	528	535	780	1187	592	802	583	679	879	1731	1502
peak7140	300	281	359	533	767	516	214	164	213	394	509	509
peak7141	312	328	330	869	1235	705	551	511	818	1143	2074	2248
peak7142	528	678	719	2126	4270	2578	1267	1377	2646	3986	7792	10720
peak7143	335	301	242	676	973	445	335	201	242	543	604	599
peak7144	78	80	96	198	228	116	91	52	74	127	185	142
peak7145	254	232	273	468	678	337	242	170	254	314	405	452
peak7146	203	211	291	393	461	249	230	163	260	203	352	240
peak7147	172	147	227	359	470	252	166	113	171	225	372	324
peak7148	17	27	20	84	114	66	9	10	17	36	62	35
peak7149	228	225	203	297	588	315	199	120	205	194	296	271
peak7150	82	60	76	137	151	102	76	43	51	98	111	123
peak7151	291	244	265	1277	1913	940	311	218	270	1413	1537	1756
peak7152	631	564	544	1399	2046	1094	633	448	619	1296	1545	1524
peak7153	368	334	343	704	1062	513	460	319	463	642	815	953
peak7154	172	147	166	350	568	309	179	112	171	281	362	293
peak7155	219	227	253	441	742	377	248	193	253	385	527	516
peak7156	198	174	165	487	630	361	171	148	175	454	536	555
peak7157	121	108	99	133	241	121	102	88	81	150	165	200
peak7158	144	120	139	289	413	242	104	77	130	313	341	427
peak7159	47	54	66	144	205	99	77	58	65	154	214	227
peak7160	683	611	640	1288	1998	1009	587	465	609	1106	1578	1750
peak7161	28	13	14	63	86	43	12	6	11	30	21	30
peak7162	357	287	365	543	698	433	233	172	219	378	449	381
peak7163	1557	1360	1632	6154	9565	5044	1288	898	1096	4213	5695	5259
peak7164	259	281	387	512	674	362	336	274	370	505	642	633
peak7165	388	353	387	954	1385	612	578	333	534	953	1212	1021
peak7166	138	128	111	291	466	222	157	93	150	278	443	437
peak7167	62	54	73	178	219	120	74	53	69	182	262	211
peak7168	95	73	97	227	289	140	152	75	97	250	278	225
peak7169	44	65	83	234	314	148	65	60	86	238	295	318
peak7170	177	220	244	850	1095	598	281	162	268	727	891	955
peak7171	340	283	195	385	587	355	163	154	147	272	307	314
peak7172	174	152	149	309	544	333	99	78	94	236	328	286
peak7173	1407	1242	1085	3475	5210	2663	1303	874	1083	2850	3169	2842
peak7174	811	732	728	1851	2944	1466	693	479	588	1269	1511	1314
peak7175	83	62	74	138	242	143	59	55	50	117	138	97
peak7176	90	97	96	315	513	293	33	12	35	109	94	110
peak7177	610	521	509	1355	2079	1110	370	298	359	844	949	1019
peak7178	1010	817	772	1599	1939	1087	683	442	536	1032	1101	1033
peak7179	1302	1136	1483	6482	8791	4295	1081	587	936	4653	4766	5850
peak7180	676	554	742	1889	2189	1149	587	317	447	1064	1066	996
peak7181	1948	1484	1379	5948	8060	4090	1175	662	889	4797	4611	5176
peak7182	23	15	14	69	106	34	7	8	11	44	46	56
peak7183	63	54	72	128	195	86	53	39	45	133	172	159
peak7184	926	862	767	1573	2412	1145	853	748	935	1276	2087	2012
peak7185	56	42	48	250	304	133	50	23	41	168	150	143
peak7186	27	29	25	67	93	49	25	27	35	45	81	74
peak7187	31	19	20	87	128	60	32	22	36	98	124	142
peak7188	34	19	28	99	158	73	43	32	42	106	169	138
peak7189	11	9	25	40	48	27	22	9	26	65	81	83
peak7190	177	175	191	353	462	244	256	147	221	308	375	408
peak7191	37	10	8	61	39	27	40	15	27	82	41	65
peak7192	18	12	13	73	108	51	10	10	10	43	50	41
peak7193	8	9	10	48	76	37	2	7	8	29	34	47
peak7194	86	78	83	160	223	102	82	37	83	116	144	119
peak7195	37	22	29	58	85	42	19	17	22	73	83	91
peak7196	2004	1756	1496	5156	8220	3892	1746	1232	1457	4212	5140	4676
peak7197	702	833	739	1849	3393	1551	2155	2242	2864	5033	7729	8043
peak7198	760	884	775	3029	5523	2251	2873	2407	3355	7776	12518	12545
peak7199	123	168	148	385	719	384	437	398	488	1014	1543	1486
peak7200	256	199	153	650	817	361	279	216	264	737	782	846
peak7201	24	23	24	80	120	73	16	23	17	50	62	58
peak7202	284	268	320	549	751	464	278	210	238	472	651	525
peak7203	376	332	523	1395	1760	1067	272	211	258	1382	1077	1514
peak7204	1622	1312	1616	3696	4617	2635	1629	991	1563	2697	3295	3657
peak7205	2580	1958	1683	7042	9812	5205	1941	1410	2018	5832	6165	8020
peak7206	456	398	555	1983	2781	1630	527	406	528	1821	2572	2836
peak7207	422	423	331	711	1044	454	465	394	463	599	913	937
peak7208	2089	2276	2183	7637	12942	5716	7222	5378	7234	21846	29365	31972
peak7209	150	118	87	638	822	381	616	440	585	2520	2648	3067
peak7210	30	21	21	55	62	38	30	20	27	52	73	88
peak7211	67	62	73	301	433	259	96	62	80	280	454	474
peak7212	279	275	306	880	1338	663	304	188	268	672	850	931
peak7213	37	31	36	164	219	104	55	27	34	191	211	243
peak7214	30	50	71	108	227	153	58	74	142	175	335	468
peak7215	21	54	60	79	178	69	63	71	114	98	216	297
peak7216	187	300	319	609	1591	760	340	407	717	948	1925	2439
peak7217	33	59	44	64	187	84	46	57	108	112	231	301
peak7218	6	9	11	51	86	46	3	1	1	7	10	14
peak7219	202	175	233	661	810	436	178	108	161	425	536	578
peak7220	103	98	114	172	188	100	86	65	73	117	148	172
peak7221	243	186	141	542	776	341	161	117	157	413	554	498
peak7222	70	102	98	148	231	99	96	45	70	90	117	78
peak7223	42	40	33	64	123	55	14	10	28	54	60	86
peak7224	94	63	91	214	307	152	83	58	79	200	194	235
peak7225	137	92	70	360	446	223	35	19	14	152	126	100
peak7226	155	188	266	365	518	302	113	86	101	122	216	163
peak7227	188	212	282	670	825	495	150	112	147	488	407	527
peak7228	209	249	277	417	639	390	93	53	81	139	189	165
peak7229	40	34	47	190	291	151	36	32	30	137	170	198
peak7230	75	63	54	170	269	139	48	34	59	93	131	192
peak7231	14	17	18	57	80	28	17	6	14	62	73	88
peak7232	188	185	299	413	670	372	403	369	398	575	1025	906
peak7233	261	266	361	563	964	501	256	185	267	486	714	761
peak7234	976	829	999	1869	2516	1130	988	651	837	1352	1802	1516
peak7235	419	393	388	1097	1797	894	267	231	287	735	862	852
peak7236	520	471	418	946	1462	761	417	295	383	733	887	861
peak7237	290	288	364	789	1021	538	314	182	313	606	682	731
peak7238	416	472	506	810	1104	595	422	422	539	560	853	850
peak7239	306	325	459	720	973	501	320	312	418	485	711	585
peak7240	864	881	1020	2709	4526	2380	869	757	967	2372	3684	3736
peak7241	402	391	390	630	1019	524	378	327	466	458	808	754
peak7242	99	86	108	213	344	186	111	68	155	206	319	340
peak7243	403	410	426	1175	1658	892	488	405	619	939	1388	1532
peak7244	229	219	341	616	701	415	357	244	381	533	787	877
peak7245	59	61	81	87	143	87	66	64	98	64	137	96
peak7246	547	494	482	913	1354	617	648	438	754	894	1217	1767
peak7247	358	292	296	687	997	502	326	292	495	648	842	1200
peak7248	169	181	296	359	528	276	178	204	332	330	386	441
peak7249	40	27	33	84	138	78	58	33	62	87	120	134
peak7250	206	167	244	818	1352	703	334	211	331	1113	1549	1633
peak7251	40	45	42	63	88	43	61	65	99	128	260	370
peak7252	2	2	1	5	7	2	8	9	12	25	61	85
peak7253	10	13	14	21	21	10	26	40	73	122	366	477
peak7254	2	2	2	5	7	1	20	24	35	31	94	112
peak7255	2	1	2	2	7	2	17	17	24	27	69	86
peak7256	84	72	91	154	219	110	111	99	125	142	230	197
peak7257	242	222	292	525	546	278	541	363	514	616	966	842
peak7258	14	12	11	64	67	36	33	17	26	78	90	110
peak7259	352	305	340	578	859	442	298	254	332	460	737	720
peak7260	643	575	598	1164	1557	835	629	455	698	901	1141	1193
peak7261	22	9	14	50	64	32	17	9	10	54	58	72
peak7262	114	90	96	284	353	174	147	93	129	316	393	331
peak7263	180	165	176	412	596	324	226	162	210	405	592	611
peak7264	400	376	378	710	1048	520	470	341	455	607	892	806
peak7265	248	220	191	608	892	465	380	304	403	1005	1267	1227
peak7266	178	147	170	443	667	345	252	195	254	538	819	842
peak7267	452	393	390	953	1513	672	712	584	850	1237	1695	1606
peak7268	251	243	245	469	556	326	369	324	428	532	734	583
peak7269	285	272	342	841	1198	519	358	197	337	711	900	1112
peak7270	257	340	286	897	1768	740	288	215	332	771	1038	1073
peak7271	133	109	134	321	430	217	141	82	132	225	333	272
peak7272	154	160	195	336	438	247	173	121	195	199	343	282
peak7273	163	132	166	424	688	355	185	136	216	363	522	605
peak7274	354	319	357	923	1489	790	366	270	429	783	1157	1218
