control_input	control_input.1	control_IP	control_IP.1	treatment_input	treatment_input.1	treatment_IP	treatment_IP.1
peak5082	11	12	536	513	10	22	266	195
peak5083	33	22	379	310	36	15	317	151
peak5084	13	4	101	120	4	11	103	85
peak5085	6	4	116	150	0	5	49	70
peak5086	32	41	805	1138	34	44	851	418
peak5087	78	38	1147	646	66	37	553	321
peak5088	143	40	177	196	101	58	123	277
peak5089	1	0	98	32	4	1	327	92
peak5090	77	33	370	301	116	52	411	329
peak5091	82	39	650	421	110	57	631	616
peak5092	30	33	113	175	42	28	130	145
peak5093	122	14	419	243	135	67	398	348
peak5094	35	27	509	430	62	50	951	975
peak5095	45	78	591	1393	77	114	594	639
peak5096	174	76	4764	5007	159	152	4851	3069
peak5097	3	17	115	118	15	32	87	72
peak5098	48	37	332	352	59	62	158	237
peak5099	28	10	361	218	21	15	279	217
peak5100	4	6	768	476	34	15	1040	481
peak5101	4	34	139	176	72	91	172	168
peak5102	221	118	5130	4323	448	474	12154	8538
peak5103	41	6	235	137	62	63	287	187
peak5104	12	0	76	82	12	8	188	315
peak5105	8	6	45	21	15	15	193	174
peak5106	8	5	100	61	12	16	154	233
peak5107	7	3	152	58	6	8	93	56
peak5108	3	14	171	205	11	10	123	93
peak5109	16	9	592	735	2	26	425	386
peak5110	33	9	397	264	14	16	137	101
peak5111	62	21	904	527	38	14	636	295
peak5112	71	20	549	401	66	62	280	185
peak5113	4	2	155	232	8	0	157	100
peak5114	45	41	380	500	57	78	203	242
peak5115	39	27	182	148	21	24	346	244
peak5116	94	65	101	412	98	95	152	464
peak5117	49	37	466	282	45	34	237	126
peak5118	427	180	6092	3396	357	283	5742	5075
peak5119	316	83	421	340	185	134	348	615
peak5120	22	6	174	239	17	27	162	151
peak5121	62	42	976	743	97	51	740	596
peak5122	13	13	187	218	15	9	60	65
peak5123	187	97	2690	2780	135	85	1312	1096
peak5124	189	129	11136	11410	109	118	6058	4491
peak5125	232	110	1071	1350	98	71	564	682
peak5126	4	10	336	235	17	18	125	91
peak5127	8	5	312	181	24	9	119	83
peak5128	24	27	509	468	31	28	344	293
peak5129	16	29	127	245	27	26	211	174
peak5130	32	18	283	222	22	17	122	69
peak5131	57	31	377	465	65	22	171	190
peak5132	10	24	662	474	10	16	262	125
peak5133	438	186	3125	2331	323	347	1260	1194
peak5134	19	5	341	502	11	19	230	276
peak5135	26	45	353	519	21	33	335	297
peak5136	319	142	5006	4717	239	192	2496	2455
peak5137	24	5	131	68	17	18	98	61
peak5138	65	34	2046	1139	81	37	1978	1054
peak5139	11	17	16	54	6	36	35	121
peak5140	104	56	541	472	202	150	752	1023
peak5141	37	17	408	413	10	9	86	90
peak5142	8	11	128	121	1	6	24	11
peak5143	9	3	197	263	25	47	257	197
peak5144	71	71	1380	1731	108	105	983	1033
peak5145	30	13	450	378	20	6	121	104
peak5146	24	9	113	160	15	10	15	32
peak5147	75	52	970	983	66	69	342	254
peak5148	143	78	2562	2835	122	132	1490	1780
peak5149	34	6	61	44	117	80	285	459
peak5150	29	20	393	309	234	167	1996	2260
peak5151	20	11	53	50	200	117	390	412
peak5152	837	303	8980	4505	727	616	7234	7420
peak5153	150	92	272	205	137	91	323	290
peak5154	12	7	52	113	3	7	58	85
peak5155	34	25	437	327	71	43	773	261
peak5156	37	18	201	217	104	57	224	286
peak5157	5	12	62	90	11	13	113	220
peak5158	38	5	421	204	15	10	97	112
peak5159	439	249	4083	3929	454	406	1528	1542
peak5160	7	19	166	62	3	9	15	15
peak5161	90	47	878	984	101	87	691	480
peak5162	67	31	464	420	63	45	265	182
peak5163	48	54	263	334	126	84	191	319
peak5164	55	32	506	545	8	26	161	136
peak5165	115	58	574	471	78	86	458	318
peak5166	342	259	10814	10282	356	338	10623	6066
peak5167	225	70	723	646	114	113	313	354
peak5168	266	136	290	380	247	261	298	419
peak5169	231	247	2281	2354	308	335	1954	1154
peak5170	207	105	4243	2460	190	188	2171	1703
peak5171	104	34	2170	1452	93	71	856	498
peak5172	233	100	8506	5501	216	208	1867	1214
peak5173	4	7	204	267	8	12	239	97
peak5174	44	17	624	518	104	57	916	764
peak5175	102	56	3050	2433	106	56	2068	1967
peak5176	152	75	5875	4678	105	134	4266	3378
peak5177	21	14	153	127	11	14	78	51
peak5178	50	33	2101	1596	40	59	1365	1148
peak5179	67	46	993	1125	87	73	401	394
peak5180	27	11	211	191	23	17	79	209
peak5181	15	26	556	537	11	24	459	524
peak5182	7	11	154	163	25	12	74	150
peak5183	99	26	157	130	27	32	86	157
peak5184	46	32	274	501	40	30	95	110
peak5185	21	12	312	307	14	5	183	146
peak5186	65	39	76	161	46	44	74	139
peak5187	17	7	240	172	9	24	112	56
peak5188	81	34	91	222	47	22	113	162
peak5189	160	94	251	291	149	119	198	204
peak5190	14	6	95	93	27	8	33	66
peak5191	35	12	292	209	50	41	163	116
peak5192	10	0	148	178	8	6	52	56
peak5193	25	16	342	473	48	52	210	163
peak5194	71	43	234	204	68	49	139	155
peak5195	144	193	5707	3772	141	200	4529	2717
peak5196	52	68	353	392	74	77	241	316
peak5197	80	70	692	1168	113	137	989	1148
peak5198	36	11	153	254	50	36	156	305
peak5199	152	55	276	322	99	54	265	318
peak5200	121	72	1000	772	134	96	396	315
peak5201	97	111	650	706	94	143	641	292
peak5202	28	21	513	339	34	35	193	197
peak5203	48	18	543	451	41	41	528	316
peak5204	136	60	355	562	121	124	172	212
peak5205	170	116	5047	4247	131	162	2608	2123
peak5206	40	15	1879	872	44	29	1097	456
peak5207	7	15	123	138	2	10	20	31
peak5208	290	176	15765	14458	312	276	9836	5490
peak5209	176	95	1426	1429	151	133	694	365
peak5210	100	51	1648	1412	130	71	1248	554
peak5211	23	3	197	101	29	24	144	131
peak5212	125	27	1442	595	98	74	588	432
peak5213	79	70	106	223	64	117	99	260
peak5214	15	33	126	216	18	48	98	101
peak5215	142	100	846	1144	107	111	361	383
peak5216	2	12	217	231	3	6	155	54
peak5217	32	21	157	107	30	16	67	58
peak5218	129	84	777	732	151	122	563	679
peak5219	2	1	62	223	0	3	5	5
peak5220	68	53	655	656	128	124	641	629
peak5221	210	159	2495	3327	153	254	2123	1530
peak5222	627	382	6778	7079	693	511	5241	2684
peak5223	8	11	268	222	0	4	93	20
peak5224	82	36	736	725	49	33	282	358
peak5225	97	44	940	914	98	79	793	668
peak5226	12	5	66	120	18	31	65	97
peak5227	35	13	181	150	6	20	65	47
peak5228	85	61	1151	1414	88	83	864	784
peak5229	85	69	1104	1244	120	87	1394	910
peak5230	20	15	300	348	45	28	224	175
peak5231	7	2	239	281	4	0	133	139
peak5232	4	0	178	101	3	6	61	28
peak5233	200	70	1383	822	118	76	633	545
peak5234	6	6	278	229	6	13	109	73
peak5235	484	228	6749	5385	290	212	2303	1359
peak5236	145	82	1433	1350	47	67	225	192
peak5237	550	340	1974	2869	439	444	1237	1629
peak5238	118	89	1917	1821	125	130	1427	747
peak5239	107	40	2599	2039	100	58	997	945
peak5240	138	43	152	227	71	77	103	237
peak5241	937	628	16020	13057	784	835	6850	7836
peak5242	94	57	1595	1845	127	79	1274	651
peak5243	124	108	1455	2085	101	166	1441	1515
peak5244	56	29	405	405	46	54	275	190
peak5245	26	8	355	173	13	6	117	71
peak5246	37	41	1285	1006	114	112	1299	884
peak5247	224	93	2615	1255	175	196	1850	1545
peak5248	92	50	2099	1893	134	79	2257	1551
peak5249	10	6	138	180	17	12	51	40
peak5250	21	15	268	90	14	3	98	63
peak5251	0	13	144	148	6	7	15	19
peak5252	216	187	1706	1918	174	199	539	455
peak5253	8	0	116	65	8	12	72	46
peak5254	36	9	101	183	6	0	10	18
peak5255	167	89	2399	2496	34	40	351	419
peak5256	77	19	368	330	2	25	52	59
peak5257	7	13	103	138	12	10	68	12
peak5258	0	2	85	91	9	1	96	47
peak5259	27	16	374	398	21	34	317	141
peak5260	18	13	102	134	9	22	120	114
peak5261	64	35	726	804	51	56	683	611
peak5262	16	10	175	229	15	17	99	110
peak5263	115	72	1315	1459	73	61	1232	1121
peak5264	132	135	794	1173	207	211	1063	979
peak5265	30	8	119	153	43	46	98	67
peak5266	41	26	1286	1283	110	72	1977	1011
peak5267	2	9	221	254	16	5	394	279
peak5268	4	8	278	313	19	4	599	397
peak5269	8	4	142	148	18	19	283	139
peak5270	40	10	292	169	51	38	130	75
peak5271	7	8	296	269	31	42	311	218
peak5272	33	10	142	191	19	26	140	92
peak5273	67	23	254	320	51	61	237	208
peak5274	61	34	1079	1100	60	56	960	776
peak5275	155	92	487	605	104	61	151	198
peak5276	82	78	1025	761	85	86	919	449
peak5277	63	42	314	332	51	70	232	132
peak5278	332	159	8388	5199	370	217	3758	2135
peak5279	38	16	326	370	28	44	92	114
peak5280	7	14	142	183	12	5	111	91
peak5281	37	23	311	431	23	34	123	122
peak5282	17	11	191	279	5	18	99	113
peak5283	79	27	813	774	40	29	665	449
peak5284	12	14	461	543	7	19	281	182
peak5285	0	0	111	112	10	0	44	12
peak5286	11	0	128	73	23	2	48	45
peak5287	3	4	123	161	8	1	78	39
peak5288	10	10	135	97	26	17	59	30
peak5289	3	0	106	50	5	5	58	48
peak5290	9	9	194	239	2	9	199	120
peak5291	18	9	470	436	39	40	527	317
peak5292	35	43	500	608	17	29	209	200
peak5293	69	29	380	404	60	37	253	371
peak5294	48	41	615	500	115	79	277	160
peak5295	83	48	306	694	120	65	646	621
peak5296	21	9	94	127	28	21	71	94
peak5297	30	23	431	477	46	29	355	330
peak5298	5	4	117	98	23	8	49	67
peak5299	7	22	1600	827	8	16	598	407
peak5300	7	0	192	132	6	1	115	53
peak5301	51	29	345	198	48	21	173	191
peak5302	24	5	2040	1680	20	7	1733	1260
peak5303	125	46	174	416	77	98	290	633
peak5304	15	11	179	145	15	7	32	20
peak5305	5	23	120	170	9	26	88	85
peak5306	67	50	2208	1727	63	39	1315	673
peak5307	16	8	170	181	10	10	236	128
peak5308	25	2	261	214	9	15	214	113
peak5309	64	61	696	1193	92	82	712	817
peak5310	191	98	640	693	180	112	719	790
peak5311	55	39	5229	2131	75	51	4131	1391
peak5312	10	8	213	206	29	27	435	229
peak5313	51	78	2656	3176	61	105	3709	3497
peak5314	387	281	5407	8905	310	559	5216	6252
peak5315	223	260	3796	5720	258	364	3437	3751
peak5316	57	47	369	485	88	56	239	159
peak5317	53	33	781	896	79	86	607	431
peak5318	23	19	144	209	51	31	111	88
peak5319	0	1	71	43	30	41	1345	902
peak5320	0	0	8	4	23	17	88	134
peak5321	1	2	4	6	11	13	141	129
peak5322	44	12	378	188	54	21	162	88
peak5323	9	8	237	302	9	16	176	153
peak5324	9	9	304	208	4	6	224	91
peak5325	16	15	191	147	7	34	59	66
peak5326	430	210	1839	2147	314	338	646	1067
peak5327	2	3	902	684	17	10	932	369
peak5328	4	10	111	93	16	4	51	39
peak5329	13	26	689	735	13	9	526	381
peak5330	8	7	158	197	6	13	164	139
peak5331	40	25	468	480	56	51	296	285
peak5332	14	3	59	105	3	2	37	26
peak5333	195	75	1995	1492	124	119	357	283
peak5334	3743	1287	3289	5025	1621	1145	2338	4081
peak5335	28	12	234	224	21	36	98	62
peak5336	1	7	185	112	19	8	56	62
peak5337	30	28	1690	1068	30	34	625	378
peak5338	19	3	116	115	17	22	39	53
peak5339	26	23	495	305	14	21	156	64
peak5340	846	446	5067	3268	594	537	3451	4269
peak5341	29	27	1035	802	49	81	1898	878
peak5342	83	68	512	838	104	124	603	487
peak5343	2	0	220	199	6	0	178	125
peak5344	112	42	556	323	89	67	352	299
peak5345	116	60	1311	1438	88	95	696	744
peak5346	111	59	396	328	58	75	194	141
peak5347	56	30	437	303	53	17	175	121
peak5348	43	14	1030	771	22	16	458	399
peak5349	43	51	2821	1575	60	50	2930	1630
peak5350	108	65	1314	1371	147	154	795	1018
peak5351	0	0	177	55	0	0	15	9
peak5352	67	33	550	352	30	36	300	257
peak5353	37	49	1340	985	55	47	477	715
peak5354	27	21	389	491	17	36	180	224
peak5355	2	7	94	114	16	17	238	203
peak5356	2	2	138	80	2	5	240	126
peak5357	2	0	135	89	21	27	305	219
peak5358	53	31	859	1077	38	53	922	1178
peak5359	31	27	1004	1104	18	44	739	641
peak5360	58	25	308	249	34	30	133	94
peak5361	175	72	581	578	115	97	227	271
peak5362	6	4	217	127	51	67	1120	743
peak5363	54	21	79	189	35	16	98	278
peak5364	20	17	876	920	27	77	437	298
peak5365	204	107	1627	1370	187	167	1100	875
peak5366	13	13	40	53	17	7	41	125
peak5367	94	38	803	804	122	71	474	441
peak5368	8	2	346	231	6	4	274	168
peak5369	9	3	193	114	6	1	39	43
peak5370	7	9	324	216	4	2	138	67
peak5371	70	23	185	100	74	39	83	151
peak5372	112	50	185	245	89	41	104	282
peak5373	935	446	12262	8922	193	150	2962	2458
peak5374	354	184	491	761	120	66	148	267
peak5375	178	86	1696	1689	35	29	252	369
peak5376	43	103	78	278	30	74	69	386
peak5377	3	7	107	75	1	0	26	17
peak5378	310	242	7663	4375	118	119	1534	493
peak5379	57	41	245	259	57	16	116	152
peak5380	18	9	189	198	33	56	199	192
peak5381	31	3	169	183	11	6	56	58
peak5382	85	57	1827	1434	160	102	1749	937
peak5383	15	4	203	234	20	16	275	179
peak5384	35	28	818	648	37	40	405	301
peak5385	150	131	1417	1434	129	138	1147	870
peak5386	436	159	2539	1599	181	134	741	942
peak5387	47	6	537	456	378	266	3437	2710
peak5388	105	36	85	68	70	60	75	169
peak5389	5	6	88	137	1	6	46	43
peak5390	13	20	229	195	24	18	79	110
peak5391	35	4	141	104	8	22	81	79
peak5392	48	22	1045	848	58	49	762	718
peak5393	85	20	2620	844	87	65	3093	1255
peak5394	6	0	135	54	20	6	21	34
peak5395	3	6	154	133	45	64	702	364
peak5396	95	36	2636	1808	327	267	13658	9648
peak5397	94	45	384	383	426	371	1468	1255
peak5398	25	21	301	327	112	88	1164	1148
peak5399	1	2	11	25	14	20	79	173
peak5400	24	13	514	453	18	12	297	229
peak5401	134	70	2964	1683	76	96	605	724
peak5402	243	130	1087	909	233	95	886	1071
peak5403	140	79	2028	1153	173	103	2167	1497
peak5404	6	9	179	118	14	14	193	85
peak5405	26	12	199	435	33	61	71	92
peak5406	11	1	74	86	2	7	33	40
peak5407	19	19	879	880	8	37	605	454
peak5408	33	31	778	755	36	26	408	533
peak5409	36	12	873	624	30	40	811	395
peak5410	53	34	1014	1346	101	66	968	1021
peak5411	26	28	738	814	22	63	611	578
peak5412	65	67	602	655	51	63	455	546
peak5413	189	115	2272	2984	211	154	1677	1278
peak5414	166	85	17369	8276	191	129	17286	7539
peak5415	21	19	406	512	29	15	172	68
peak5416	148	136	2658	2614	252	273	4311	3532
peak5417	55	19	1025	860	58	50	779	678
peak5418	1	4	144	94	6	7	134	107
peak5419	19	19	118	142	11	7	62	32
peak5420	6	18	234	248	36	19	182	156
peak5421	12	19	136	139	26	16	111	151
peak5422	10	12	547	490	6	24	373	308
peak5423	33	24	291	178	47	43	163	56
peak5424	20	21	200	183	44	56	128	82
peak5425	7	1	153	85	14	1	67	53
peak5426	15	15	605	507	8	9	530	313
peak5427	40	44	533	608	12	33	337	425
peak5428	50	13	321	298	20	28	175	156
peak5429	6	1	367	276	12	3	272	156
peak5430	259	97	171	194	124	98	193	390
peak5431	66	21	979	1199	25	40	344	295
peak5432	3	21	215	320	14	18	90	60
peak5433	78	66	1343	960	71	94	421	240
peak5434	113	54	815	466	89	66	378	394
peak5435	9	10	267	141	8	9	114	70
peak5436	9	7	348	173	12	14	614	449
peak5437	1	0	20	24	0	2	132	86
peak5438	19	5	460	334	4	18	319	159
peak5439	8	6	295	172	45	26	308	157
peak5440	4	2	336	301	7	7	171	195
peak5441	49	41	347	377	50	61	250	169
peak5442	8	5	153	122	5	12	237	179
peak5443	82	72	1246	1572	43	91	561	1353
peak5444	50	48	513	831	44	88	293	840
peak5445	0	6	139	231	3	17	80	125
peak5446	58	21	270	196	53	34	240	217
peak5447	24	8	147	188	22	14	56	67
peak5448	12	2	212	296	5	0	96	91
peak5449	50	15	418	437	64	64	448	326
peak5450	8	16	119	102	40	28	173	175
peak5451	16	12	92	45	10	27	37	62
peak5452	49	12	173	183	1	17	141	135
peak5453	12	2	503	344	7	9	229	85
peak5454	80	60	501	662	17	22	312	352
peak5455	38	26	678	738	27	24	187	135
peak5456	9	13	203	350	5	7	147	149
peak5457	11	10	135	146	20	16	136	88
peak5458	36	36	79	243	35	42	76	153
peak5459	4	13	67	111	3	8	56	80
peak5460	61	63	1210	2576	42	69	886	1015
peak5461	2	12	84	123	8	10	58	50
peak5462	13	15	224	192	7	18	200	180
peak5463	58	42	991	1104	52	74	546	525
peak5464	197	92	825	501	162	91	579	792
peak5465	537	166	1272	758	362	220	765	1120
peak5466	39	26	421	380	7	36	106	105
peak5467	117	44	2175	912	62	72	990	246
peak5468	533	493	6800	7879	561	489	3089	2143
peak5469	175	101	223	425	138	82	279	656
peak5470	77	24	545	288	79	55	745	294
peak5471	107	41	855	484	136	68	582	431
peak5472	56	41	776	582	110	138	447	408
peak5473	28	23	296	362	37	43	126	159
peak5474	13	1	218	290	24	13	280	148
peak5475	24	6	209	143	18	7	249	214
peak5476	4	9	126	208	8	4	192	79
peak5477	11	12	454	477	46	38	421	248
peak5478	171	58	3074	2227	229	229	2123	1254
peak5479	15	4	219	140	4	2	63	32
peak5480	335	149	4647	3677	488	355	3094	1950
peak5481	32	22	177	262	53	33	127	133
peak5482	53	32	390	271	49	42	307	194
peak5483	41	18	474	460	40	33	384	198
peak5484	16	5	453	457	8	20	140	96
peak5485	17	1	409	249	4	2	326	97
peak5486	29	20	159	218	49	40	191	163
peak5487	41	27	794	1057	71	60	983	686
peak5488	255	66	214	250	155	199	463	1413
peak5489	26	24	250	267	33	45	219	130
peak5490	0	6	68	89	0	0	26	9
peak5491	12	5	1053	419	22	8	558	160
peak5492	27	7	318	213	29	35	180	150
peak5493	18	12	123	99	6	15	46	60
peak5494	29	25	317	276	15	17	88	51
peak5495	1	6	96	146	9	19	49	79
peak5496	22	33	227	281	24	33	194	133
peak5497	13	2	130	208	9	17	129	92
peak5498	15	9	297	511	12	18	204	239
peak5499	27	8	180	144	28	22	126	57
peak5500	1	2	124	117	1	1	26	13
peak5501	6	6	186	180	2	5	115	68
peak5502	14	20	476	426	69	55	689	438
peak5503	32	8	91	97	61	21	112	171
peak5504	6	2	54	75	7	16	93	49
peak5505	6	1	285	292	1	19	239	157
peak5506	12	6	119	150	13	12	22	40
peak5507	58	25	485	328	26	24	164	73
peak5508	42	8	310	283	16	9	122	72
peak5509	25	4	430	253	18	8	228	60
peak5510	43	16	194	203	48	24	89	68
peak5511	13	5	326	334	11	4	774	464
peak5512	77	20	218	146	46	50	60	78
peak5513	34	30	279	395	33	53	201	152
peak5514	17	9	173	328	14	24	172	135
peak5515	26	17	578	467	23	20	219	165
peak5516	5	3	293	368	2	6	127	141
peak5517	199	76	6223	3158	116	98	2432	1171
peak5518	57	33	204	204	58	52	170	264
peak5519	277	114	1751	1309	215	164	920	859
peak5520	184	50	726	432	172	98	632	677
peak5521	43	12	340	119	64	27	221	65
peak5522	6	0	211	180	5	3	139	143
peak5523	7	0	237	189	42	12	383	138
peak5524	8	11	130	120	4	11	168	63
peak5525	27	18	991	849	23	41	769	400
peak5526	55	99	1273	1512	122	174	1233	927
peak5527	41	22	429	481	50	43	251	247
peak5528	185	123	2023	2355	199	170	2015	1574
peak5529	206	63	2402	735	66	39	935	335
peak5530	80	52	609	509	52	49	196	216
peak5531	345	164	2529	1704	127	120	879	495
peak5532	227	168	1558	2402	79	119	655	687
peak5533	19	12	279	441	12	21	82	114
peak5534	25	7	212	229	31	6	109	106
peak5535	194	99	2779	3516	271	183	2313	1339
peak5536	205	114	1647	1640	170	177	935	895
peak5537	131	44	262	447	104	72	417	375
peak5538	204	90	2683	1801	217	120	2044	1670
peak5539	14	4	76	55	8	20	106	80
peak5540	3	4	129	77	10	12	271	159
peak5541	0	0	132	90	14	11	246	118
peak5542	6	16	102	134	13	14	58	36
peak5543	73	60	1049	1114	44	41	772	610
peak5544	3	0	58	62	10	0	121	86
peak5545	27	16	289	400	28	27	230	174
peak5546	53	37	3927	1644	49	23	2358	751
peak5547	49	25	151	202	30	43	82	133
peak5548	39	39	1278	1181	14	31	792	759
peak5549	7	5	75	87	8	9	105	107
peak5550	100	20	834	707	100	50	479	382
peak5551	41	49	404	485	38	67	253	169
peak5552	176	103	3929	5089	92	131	2079	1429
peak5553	11	1	191	107	21	28	94	78
peak5554	22	7	110	102	10	11	151	147
peak5555	8	21	438	461	13	17	551	386
peak5556	0	0	123	92	3	6	162	94
peak5557	0	0	39	44	7	14	64	79
peak5558	37	24	280	426	30	14	114	155
peak5559	19	23	139	128	7	14	99	129
peak5560	44	16	311	326	57	45	232	148
peak5561	10	3	24	58	13	11	66	94
peak5562	49	43	361	356	67	81	491	235
peak5563	7	2	65	30	14	4	297	143
peak5564	57	41	275	219	87	61	134	92
peak5565	109	53	889	762	51	77	387	521
peak5566	108	46	986	1537	118	70	499	484
peak5567	65	42	452	369	43	24	238	187
peak5568	245	112	199	130	113	126	220	353
peak5569	15	17	484	493	13	31	169	169
peak5570	21	17	308	316	14	34	81	94
peak5571	47	38	544	578	23	30	167	338
peak5572	218	108	1116	969	222	166	1118	744
peak5573	46	10	772	543	54	54	380	286
peak5574	5	24	194	215	2	7	90	99
peak5575	63	32	538	564	16	43	228	264
peak5576	68	69	4388	2770	112	95	5676	2992
peak5577	80	58	1433	1414	65	106	1300	968
peak5578	160	32	800	313	144	125	1016	385
peak5579	17	9	686	507	46	18	941	551
peak5580	12	11	145	171	8	15	153	96
peak5581	31	8	108	83	5	26	29	41
peak5582	60	37	2225	1632	38	35	976	1058
peak5583	110	37	685	451	160	57	303	179
peak5584	31	18	205	210	50	29	98	351
peak5585	134	52	4162	2553	369	329	16707	11428
peak5586	54	29	663	702	224	119	2404	1475
peak5587	808	269	2378	1248	526	405	1476	1732
peak5588	514	251	4491	3593	468	427	3383	3295
peak5589	22	8	193	246	10	1	45	46
peak5590	582	222	19082	9115	465	370	14038	11421
peak5591	29	9	248	259	13	8	86	61
peak5592	126	119	2286	2546	173	222	1931	1728
peak5593	8	14	130	155	15	18	134	69
peak5594	56	32	550	539	59	73	730	552
peak5595	23	2	256	82	5	3	86	25
peak5596	2	4	138	136	8	11	507	241
peak5597	17	4	427	211	70	69	1905	1035
peak5598	18	16	1109	777	23	6	591	293
peak5599	47	25	275	249	1	23	35	48
peak5600	0	0	15	15	1	3	117	61
peak5601	32	5	373	308	40	17	183	174
peak5602	14	14	304	444	33	33	206	107
peak5603	16	7	193	189	5	9	96	85
peak5604	3	8	92	69	30	19	127	131
peak5605	67	37	1111	755	53	48	492	301
peak5606	509	450	4521	7334	642	717	3705	3271
peak5607	52	62	298	475	97	64	220	150
peak5608	35	1	107	113	0	5	29	18
peak5609	4	0	265	158	0	0	69	34
peak5610	4	3	231	249	7	2	67	41
peak5611	27	10	937	1017	34	35	512	351
peak5612	151	115	9188	5611	151	130	7435	3357
peak5613	70	63	1547	1577	86	108	967	958
peak5614	9	1	90	83	1	4	31	16
peak5615	18	27	73	179	57	41	224	338
peak5616	24	53	29	139	95	36	114	219
peak5617	61	53	131	146	69	77	224	223
peak5618	11	10	284	168	13	9	442	207
peak5619	127	79	1075	1366	220	249	977	432
peak5620	0	0	189	176	1	2	96	29
peak5621	32	24	426	315	33	29	254	93
peak5622	87	45	2948	3355	107	71	3904	1185
peak5623	10	7	144	244	6	4	65	52
peak5624	46	13	380	254	25	45	113	85
peak5625	5	2	93	78	4	5	40	17
peak5626	17	17	347	225	49	31	200	131
peak5627	77	38	710	791	122	117	813	449
peak5628	8	13	194	213	6	6	107	89
peak5629	65	66	607	572	65	88	252	159
peak5630	214	137	1403	1077	125	125	367	191
peak5631	13	22	263	395	22	33	141	174
peak5632	295	197	856	1377	156	164	237	342
peak5633	512	159	808	404	188	137	462	451
peak5634	31	26	131	115	42	20	80	72
peak5635	24	6	893	810	28	35	403	286
peak5636	14	4	747	591	29	26	334	294
peak5637	16	18	318	327	26	15	199	169
peak5638	45	27	1949	1309	47	40	1550	1184
peak5639	28	39	342	713	28	77	136	257
peak5640	3	1	291	198	2	0	85	31
peak5641	3	8	111	89	6	13	27	11
peak5642	180	70	1383	2471	188	112	1750	1589
peak5643	67	45	862	655	64	44	270	152
peak5644	24	16	601	528	12	12	367	170
peak5645	187	97	1948	1332	180	168	1196	954
peak5646	66	46	1221	849	87	25	606	326
peak5647	29	36	238	214	26	35	99	58
peak5648	240	115	2974	3209	287	238	2943	2493
peak5649	111	63	951	802	113	71	596	356
peak5650	69	66	1697	1777	97	79	1074	820
peak5651	11	8	158	90	2	8	100	41
peak5652	3	1	195	140	2	0	166	66
peak5653	37	45	254	333	17	26	86	73
peak5654	29	36	375	445	14	24	116	94
peak5655	28	28	524	565	31	6	102	82
peak5656	63	29	417	550	23	32	215	116
peak5657	76	48	1465	1150	61	68	503	346
peak5658	186	176	1192	1832	325	282	1033	878
peak5659	16	14	273	222	28	9	69	52
peak5660	81	44	380	442	39	45	155	196
peak5661	179	69	254	242	133	69	193	274
peak5662	909	556	9726	8041	966	851	6675	4924
peak5663	149	174	2925	4655	225	300	1449	1554
peak5664	70	135	993	1814	90	153	583	914
peak5665	6	30	1522	1508	14	12	885	563
peak5666	19	12	52	79	17	17	124	203
peak5667	24	24	747	467	38	56	575	295
peak5668	24	11	312	149	35	23	264	117
peak5669	743	264	5695	3947	1139	750	4043	3086
peak5670	152	66	1118	780	199	72	913	485
peak5671	53	30	623	740	49	43	280	218
peak5672	39	50	1930	1323	69	95	1694	527
peak5673	13	29	386	506	13	28	182	81
peak5674	69	40	390	490	89	71	476	368
peak5675	54	24	534	421	93	110	323	342
peak5676	13	18	504	387	2	8	104	51
peak5677	5	14	155	67	19	17	30	39
peak5678	72	68	1466	1329	70	63	1025	981
peak5679	90	56	571	764	59	63	343	369
peak5680	21	11	240	64	12	6	281	167
peak5681	30	25	435	353	23	34	83	88
peak5682	45	32	1121	793	17	40	591	280
peak5683	146	90	2567	1702	178	72	2020	1636
peak5684	78	22	435	248	36	55	194	201
peak5685	49	26	1070	851	59	57	765	414
peak5686	14	6	132	85	11	5	166	60
peak5687	18	18	146	104	17	14	81	28
peak5688	59	28	422	368	71	46	694	594
peak5689	6	1	110	105	26	7	176	73
peak5690	6	1	116	140	6	5	122	94
peak5691	257	169	1813	2600	101	143	679	1022
peak5692	72	61	446	681	71	37	234	339
peak5693	65	53	476	570	47	50	158	190
peak5694	45	20	103	156	6	12	105	131
peak5695	5	12	94	54	0	0	20	13
peak5696	36	28	496	514	46	42	255	150
peak5697	34	19	317	176	34	36	249	84
peak5698	45	32	899	313	91	39	360	139
peak5699	54	51	2552	2455	246	342	8224	5154
peak5700	44	36	964	860	48	50	612	401
peak5701	41	19	234	415	62	44	305	381
peak5702	43	25	230	226	57	55	207	185
peak5703	29	31	193	204	40	35	135	78
peak5704	13	7	143	284	24	25	55	74
peak5705	35	20	457	273	20	19	214	95
peak5706	18	12	1576	787	5	5	683	345
peak5707	199	88	1522	1392	192	154	1180	1136
peak5708	41	12	940	651	26	23	680	553
peak5709	138	58	1822	1848	325	251	4075	3491
peak5710	18	6	271	253	25	43	360	168
peak5711	14	6	78	258	28	14	99	164
peak5712	49	38	942	1362	68	79	827	760
peak5713	79	29	489	466	87	70	358	329
peak5714	177	83	2114	1759	166	92	1306	766
peak5715	130	69	194	249	194	153	403	768
peak5716	177	62	172	508	198	115	296	733
peak5717	433	254	9102	8742	533	510	4788	2789
peak5718	81	34	181	157	57	58	117	153
peak5719	416	167	2453	2258	262	284	825	821
peak5720	38	31	208	399	67	51	184	108
